time,down,up,down_speed,up_speed
19:58:17,12714.0126953125,422.4345703125,0.0,0.0,
19:58:18,12730.8955078125,425.2373046875,14.06,2.33,
19:58:19,12730.9619140625,425.3544921875,0.06,0.1,
19:58:20,12731.4267578125,425.9091796875,0.38,0.46,
19:58:21,12731.4267578125,425.9091796875,0.0,0.0,
19:58:23,12731.4267578125,425.9091796875,0.0,0.0,
19:58:24,12731.4267578125,426.041015625,0.0,0.12,
19:58:25,12731.5517578125,426.216796875,0.11,0.15,
19:58:26,12731.5517578125,426.216796875,0.0,0.0,
19:58:27,12731.5517578125,426.216796875,0.0,0.0,
19:58:28,12731.5517578125,426.216796875,0.0,0.0,
19:58:29,12732.931640625,429.3046875,1.16,2.6,
19:58:31,12733.4853515625,429.71875,0.49,0.37,
19:58:32,12733.4853515625,429.71875,0.0,0.0,
19:58:33,12733.4853515625,429.71875,0.0,0.0,
19:58:34,12733.4853515625,429.71875,0.0,0.0,
19:58:35,12750.5439453125,432.419921875,14.3,2.26,
19:58:36,12750.5439453125,432.419921875,0.0,0.0,
19:58:38,12750.5439453125,432.419921875,0.0,0.0,
19:58:39,12750.5439453125,432.419921875,0.0,0.0,
19:58:40,12750.6611328125,432.537109375,0.1,0.1,
19:58:41,12750.6611328125,432.537109375,0.0,0.0,
19:58:42,12750.6611328125,432.537109375,0.0,0.0,
19:58:43,12750.6611328125,432.537109375,0.0,0.0,
19:58:44,12750.7861328125,432.712890625,0.11,0.16,
19:58:46,12750.7861328125,432.712890625,0.0,0.0,
19:58:47,12753.1494140625,436.5625,2.06,3.36,
19:58:48,12753.7900390625,437.16796875,0.57,0.54,
19:58:49,12753.7900390625,437.16796875,0.0,0.0,
19:58:50,12753.8564453125,437.28515625,0.06,0.1,
19:58:51,12770.7392578125,440.037109375,14.99,2.44,
19:58:52,12770.7392578125,440.037109375,0.0,0.0,
19:58:54,12770.7392578125,440.037109375,0.0,0.0,
19:58:55,12770.8056640625,440.154296875,0.06,0.1,
19:58:56,12770.8056640625,440.154296875,0.0,0.0,
19:58:57,12770.8056640625,440.154296875,0.0,0.0,
19:58:58,12770.8056640625,440.154296875,0.0,0.0,
19:58:59,12770.9306640625,440.330078125,0.11,0.15,
19:59:01,12770.9892578125,440.83203125,0.05,0.45,
19:59:02,12777.3525390625,443.03125,5.31,1.83,
19:59:03,12777.3525390625,443.107421875,0.0,0.07,
19:59:04,12779.2197265625,446.220703125,1.61,2.69,
19:59:05,12779.2861328125,446.337890625,0.06,0.1,
19:59:06,12779.2861328125,446.337890625,0.0,0.0,
19:59:07,12779.2861328125,446.337890625,0.0,0.0,
19:59:09,12796.1689453125,448.68359375,14.49,2.01,
19:59:10,12796.2353515625,448.80078125,0.06,0.1,
19:59:11,12796.2353515625,448.80078125,0.0,0.0,
19:59:12,12796.7001953125,449.35546875,0.41,0.49,
19:59:13,12796.7685546875,449.82421875,0.06,0.39,
19:59:14,12797.3076171875,450.1640625,0.47,0.29,
19:59:16,12797.3076171875,450.1640625,0.0,0.0,
19:59:17,12797.3076171875,450.1640625,0.0,0.0,
19:59:18,12797.3076171875,450.1640625,0.0,0.0,
19:59:19,12797.3076171875,450.1640625,0.0,0.0,
19:59:20,12799.0927734375,453.404296875,1.48,2.69,
19:59:21,12799.2412109375,453.455078125,0.13,0.04,
19:59:23,12799.2412109375,453.455078125,0.0,0.0,
19:59:24,12799.2412109375,453.455078125,0.0,0.0,
19:59:25,12799.3662109375,454.8525390625,0.11,1.21,
19:59:26,12870.00390625,458.322265625,61.96,3.04,
19:59:27,12922.267578125,459.939453125,46.13,1.43,
19:59:28,12922.267578125,459.939453125,0.0,0.0,
19:59:30,12922.333984375,460.056640625,0.06,0.1,
19:59:31,12922.333984375,460.056640625,0.0,0.0,
19:59:32,12922.333984375,460.056640625,0.0,0.0,
19:59:33,12922.4150390625,460.107421875,0.07,0.04,
19:59:35,12922.5400390625,460.283203125,0.1,0.14,
19:59:36,12922.5400390625,460.283203125,0.0,0.0,
19:59:37,12938.51953125,464.4033203125,13.34,3.44,
19:59:38,13943.0693359375,486.3173828125,863.02,18.83,
19:59:39,15281.076171875,512.4423828125,1108.54,21.64,
19:59:41,15281.115234375,512.4423828125,0.03,0.0,
19:59:42,15281.115234375,512.4423828125,0.0,0.0,
19:59:43,15297.9931640625,514.7373046875,13.82,1.88,
19:59:44,15297.9931640625,514.7373046875,0.0,0.0,
19:59:45,15298.0595703125,514.8544921875,0.06,0.1,
19:59:46,15298.0595703125,514.8544921875,0.0,0.0,
19:59:48,15298.0595703125,514.8544921875,0.0,0.0,
19:59:49,15298.0595703125,514.8544921875,0.0,0.0,
19:59:50,15298.1845703125,515.0302734375,0.11,0.15,
19:59:51,15298.1845703125,515.0302734375,0.0,0.0,
19:59:52,15298.1845703125,515.0302734375,0.0,0.0,
19:59:53,15298.1845703125,515.2666015625,0.0,0.21,
19:59:54,15300.2490234375,519.0712890625,1.77,3.26,
19:59:56,15300.2490234375,519.0712890625,0.0,0.0,
19:59:58,15300.2490234375,519.0712890625,0.0,0.0,
19:59:59,15316.8525390625,521.3779296875,8.48,1.18,
20:00:00,15317.193359375,521.5458984375,0.3,0.15,
20:00:01,15317.193359375,521.5458984375,0.0,0.0,
20:00:02,15317.193359375,521.5458984375,0.0,0.0,
20:00:03,15317.658203125,522.1005859375,0.4,0.48,
20:00:05,15317.783203125,522.2763671875,0.11,0.15,
20:00:06,15317.783203125,522.2763671875,0.0,0.0,
20:00:07,15317.783203125,522.2763671875,0.0,0.0,
20:00:08,15317.783203125,522.2763671875,0.0,0.0,
20:00:09,15317.783203125,522.2763671875,0.0,0.0,
20:00:10,15317.9267578125,522.5205078125,0.12,0.21,
20:00:11,15320.01171875,525.7470703125,1.84,2.85,
20:00:13,15320.01171875,525.7470703125,0.0,0.0,
20:00:14,15320.01171875,525.7470703125,0.0,0.0,
20:00:15,15320.13671875,525.9228515625,0.11,0.15,
20:00:16,15337.0146484375,528.3193359375,14.3,2.03,
20:00:17,15337.0146484375,528.3193359375,0.0,0.0,
20:00:18,15337.0654296875,528.4638671875,0.04,0.13,
20:00:20,15337.2294921875,528.6318359375,0.14,0.14,
20:00:21,15337.2294921875,528.6318359375,0.0,0.0,
20:00:22,15337.2294921875,528.6318359375,0.0,0.0,
20:00:23,15337.2294921875,528.6318359375,0.0,0.0,
20:00:24,15337.2294921875,528.6318359375,0.0,0.0,
20:00:25,15337.3544921875,528.8076171875,0.11,0.15,
20:00:26,15337.3544921875,528.8076171875,0.0,0.0,
20:00:28,15339.4228515625,532.5009765625,1.85,3.3,
20:00:29,15339.5205078125,532.5517578125,0.09,0.04,
20:00:30,15339.5869140625,532.6689453125,0.06,0.1,
20:00:31,15339.5869140625,532.6689453125,0.0,0.0,
20:00:32,15339.6376953125,534.5224609375,0.04,1.58,
20:00:33,15356.46484375,535.4833984375,14.43,0.82,
20:00:35,15356.6796875,535.7958984375,0.18,0.26,
20:00:36,15356.6796875,535.7958984375,0.0,0.0,
20:00:37,15356.6796875,535.7958984375,0.0,0.0,
20:00:38,15356.6796875,535.7958984375,0.0,0.0,
20:00:39,15356.6796875,535.7958984375,0.0,0.0,
20:00:40,15356.8046875,535.9716796875,0.11,0.15,
20:00:42,15356.8046875,535.9716796875,0.0,0.0,
20:00:43,15356.8046875,535.9716796875,0.0,0.0,
20:00:44,15356.8818359375,536.0986328125,0.06,0.11,
20:00:45,15358.623046875,539.2626953125,1.46,2.65,
20:00:46,15358.623046875,539.2626953125,0.0,0.0,
20:00:47,15358.623046875,539.2626953125,0.0,0.0,
20:00:49,15358.623046875,539.2626953125,0.0,0.0,
20:00:50,15375.5673828125,541.5732421875,14.62,1.99,
20:00:51,15375.5673828125,541.5732421875,0.0,0.0,
20:00:52,15376.0322265625,542.1279296875,0.41,0.49,
20:00:53,15376.0322265625,542.1279296875,0.0,0.0,
20:00:54,15376.0322265625,542.1279296875,0.0,0.0,
20:00:55,15376.1572265625,542.3037109375,0.1,0.15,
20:00:57,15376.1572265625,542.3037109375,0.0,0.0,
20:00:58,15376.1572265625,542.3037109375,0.0,0.0,
20:00:59,15376.1572265625,542.3037109375,0.0,0.0,
20:01:00,15376.2236328125,542.4208984375,0.06,0.1,
20:01:01,15384.26953125,546.9111328125,7.05,3.94,
20:01:02,15384.7451171875,548.7333984375,0.42,1.6,
20:01:03,15384.7451171875,548.7333984375,0.0,0.0,
20:01:04,15384.8701171875,548.9091796875,0.11,0.16,
20:01:06,15384.8701171875,548.9091796875,0.0,0.0,
20:01:07,15401.748046875,551.2548828125,14.52,2.02,
20:01:08,15401.748046875,551.2548828125,0.0,0.0,
20:01:09,15401.748046875,551.2548828125,0.0,0.0,
20:01:10,15401.814453125,551.3720703125,0.06,0.1,
20:01:11,15401.814453125,551.4501953125,0.0,0.07,
20:01:13,15401.814453125,551.4501953125,0.0,0.0,
20:01:14,15401.814453125,551.4501953125,0.0,0.0,
20:01:15,15401.939453125,551.6259765625,0.11,0.16,
20:01:16,15401.939453125,551.6259765625,0.0,0.0,
20:01:17,15401.939453125,551.6259765625,0.0,0.0,
20:01:18,15403.6875,555.0537109375,1.45,2.85,
20:01:19,15404.4453125,555.7763671875,0.64,0.61,
20:01:21,15404.4453125,555.7763671875,0.0,0.0,
20:01:23,15404.4453125,555.7763671875,0.0,0.0,
20:01:24,15421.2724609375,558.0712890625,7.53,1.03,
20:01:25,15421.3388671875,558.1884765625,0.05,0.09,
20:01:26,15421.3388671875,558.1884765625,0.0,0.0,
20:01:28,15421.3388671875,558.1884765625,0.0,0.0,
20:01:29,15421.3388671875,558.1884765625,0.0,0.0,
20:01:30,15421.4638671875,558.3642578125,0.11,0.15,
20:01:31,15421.4638671875,558.3642578125,0.0,0.0,
20:01:32,15421.4638671875,558.3642578125,0.0,0.0,
20:01:34,15421.4638671875,558.3642578125,0.0,0.0,
20:01:35,15421.5302734375,558.4814453125,0.05,0.09,
20:01:36,15423.2314453125,561.6708984375,1.48,2.78,
20:01:37,15423.2314453125,561.6708984375,0.0,0.0,
20:01:38,15423.2314453125,561.6708984375,0.0,0.0,
20:01:39,15423.2314453125,561.6708984375,0.0,0.0,
20:01:40,15440.314453125,564.1025390625,15.06,2.14,
20:01:42,15440.314453125,564.1025390625,0.0,0.0,
20:01:43,15440.779296875,564.6572265625,0.4,0.48,
20:01:44,15440.779296875,564.6572265625,0.0,0.0,
20:01:45,15440.845703125,564.7744140625,0.05,0.1,
20:01:46,15440.845703125,564.7744140625,0.0,0.0,
20:01:47,15440.845703125,564.7744140625,0.0,0.0,
20:01:49,15440.845703125,564.7744140625,0.0,0.0,
20:01:50,15440.970703125,564.9501953125,0.1,0.15,
20:01:51,15440.970703125,564.9501953125,0.0,0.0,
20:01:52,15441.0478515625,567.6748046875,0.06,2.09,
20:01:53,15442.671875,568.1396484375,1.41,0.4,
20:01:55,15442.73828125,568.2568359375,0.06,0.1,
20:01:56,15442.73828125,568.2568359375,0.0,0.0,
20:01:57,15442.73828125,568.2568359375,0.0,0.0,
20:01:58,15459.6162109375,571.0712890625,14.5,2.42,
20:01:59,15459.6162109375,571.0712890625,0.0,0.0,
20:02:00,15460.1279296875,571.3525390625,0.45,0.25,
20:02:01,15460.1279296875,571.3525390625,0.0,0.0,
20:02:03,15460.208984375,571.4033203125,0.07,0.04,
20:02:04,15460.208984375,571.4033203125,0.0,0.0,
20:02:05,15460.333984375,571.5791015625,0.11,0.15,
20:02:06,15460.333984375,571.5791015625,0.0,0.0,
20:02:07,15460.384765625,571.6298828125,0.05,0.05,
20:02:08,15460.849609375,572.1845703125,0.4,0.47,
20:02:10,15462.765625,575.7958984375,1.6,3.01,
20:02:11,15462.9140625,575.8466796875,0.13,0.05,
20:02:12,15462.9140625,575.8466796875,0.0,0.0,
20:02:13,15462.9140625,575.8466796875,0.0,0.0,
20:02:14,15479.8603515625,579.138671875,14.36,2.79,
20:02:15,15479.9267578125,579.255859375,0.05,0.1,
20:02:17,15479.9267578125,579.255859375,0.0,0.0,
20:02:18,15479.9267578125,579.255859375,0.0,0.0,
20:02:19,15479.9267578125,579.255859375,0.0,0.0,
20:02:21,15480.0517578125,579.431640625,0.11,0.15,
20:02:22,15480.0517578125,579.431640625,0.0,0.0,
20:02:23,15480.0517578125,579.431640625,0.0,0.0,
