time,down,up,down_speed,up_speed
17:03:20,19676.5048828125,631.779296875,0.0,0.0,
17:03:21,19676.5048828125,631.779296875,0.0,0.0,
17:03:22,19676.5048828125,631.779296875,0.0,0.0,
17:03:24,19676.5048828125,631.779296875,0.0,0.0,
17:03:25,19676.5048828125,631.779296875,0.0,0.0,
17:03:26,19676.5048828125,631.779296875,0.0,0.0,
17:03:27,19747.4736328125,643.212890625,61.39,9.89,
17:03:28,20601.521484375,668.263671875,730.58,21.43,
17:03:29,21990.974609375,702.923828125,1201.95,29.98,
17:03:31,23398.123046875,741.4169921875,1221.48,33.41,
17:03:32,24764.251953125,775.9404296875,1178.71,29.79,
17:03:33,26156.634765625,811.6650390625,1220.32,31.31,
17:03:34,27547.474609375,846.8671875,1205.23,30.5,
17:03:35,28926.986328125,883.029296875,1212.22,31.78,
17:03:36,30331.298828125,919.60546875,1224.34,31.89,
17:03:37,31173.677734375,949.5068359375,726.82,25.8,
17:03:39,31483.3251953125,967.7763671875,269.49,15.9,
17:03:40,31483.3251953125,967.7763671875,0.0,0.0,
17:03:41,31483.3251953125,967.7763671875,0.0,0.0,
17:03:42,31483.5166015625,968.11328125,0.16,0.29,
17:03:43,31483.5166015625,968.11328125,0.0,0.0,
17:03:45,31483.5556640625,968.2978515625,0.03,0.16,
17:03:46,31483.5556640625,968.2978515625,0.0,0.0,
17:03:47,31483.6494140625,968.3916015625,0.08,0.08,
17:03:48,31485.337890625,974.826171875,1.37,5.24,
17:03:49,31485.337890625,974.904296875,0.0,0.07,
17:03:50,31485.337890625,974.904296875,0.0,0.0,
17:03:51,31485.376953125,975.0888671875,0.03,0.16,
17:03:53,31485.61328125,975.3779296875,0.2,0.24,
17:03:54,31485.7666015625,975.525390625,0.13,0.12,
17:03:55,31485.92578125,975.666015625,0.14,0.12,
17:03:56,31485.92578125,975.666015625,0.0,0.0,
17:03:57,31485.92578125,975.666015625,0.0,0.0,
17:03:58,31485.92578125,975.666015625,0.0,0.0,
17:04:00,31485.9765625,975.716796875,0.04,0.04,
17:04:01,31485.9765625,975.716796875,0.0,0.0,
17:04:02,31485.9765625,975.716796875,0.0,0.0,
17:04:03,31485.9765625,975.716796875,0.0,0.0,
17:04:04,31485.9765625,975.716796875,0.0,0.0,
17:04:06,31485.9765625,975.716796875,0.0,0.0,
17:04:07,31485.9765625,975.716796875,0.0,0.0,
17:04:08,31486.02734375,977.634765625,0.04,1.63,
17:04:09,31488.642578125,983.4091796875,2.29,5.05,
17:04:10,31488.642578125,983.4091796875,0.0,0.0,
17:04:11,31488.642578125,983.4091796875,0.0,0.0,
17:04:13,31488.642578125,983.4091796875,0.0,0.0,
17:04:14,31488.642578125,983.4091796875,0.0,0.0,
17:04:15,31488.642578125,983.4091796875,0.0,0.0,
17:04:16,31488.642578125,983.4091796875,0.0,0.0,
17:04:17,31488.642578125,983.4091796875,0.0,0.0,
17:04:18,31488.642578125,983.4091796875,0.0,0.0,
17:04:20,31488.642578125,983.4091796875,0.0,0.0,
17:04:21,31488.642578125,983.4091796875,0.0,0.0,
17:04:22,31488.642578125,983.4091796875,0.0,0.0,
17:04:23,31488.642578125,983.4091796875,0.0,0.0,
17:04:24,31488.642578125,983.4091796875,0.0,0.0,
17:04:25,31488.642578125,983.4091796875,0.0,0.0,
17:04:27,31488.642578125,983.4091796875,0.0,0.0,
17:04:28,31488.642578125,983.4091796875,0.0,0.0,
17:04:29,31488.642578125,983.4091796875,0.0,0.0,
17:04:30,31489.041015625,983.5732421875,0.34,0.14,
17:04:31,31489.041015625,983.5732421875,0.0,0.0,
17:04:32,31489.041015625,983.5732421875,0.0,0.0,
17:04:34,31489.583984375,984.1279296875,0.47,0.48,
17:04:35,31489.583984375,984.1279296875,0.0,0.0,
17:04:36,31489.583984375,984.1279296875,0.0,0.0,
17:04:37,31489.583984375,984.1279296875,0.0,0.0,
17:04:38,31489.583984375,984.1279296875,0.0,0.0,
