time,cpu
16:25:23,0.32%
16:25:25,3.4%
16:25:26,2.09%
16:25:28,3.16%
16:25:29,2.32%
16:25:30,1.42%
16:25:32,3.09%
16:25:33,4.09%
16:25:35,3.68%
16:25:36,1.11%
16:25:38,2.13%
16:25:39,3.63%
16:25:41,3.11%
16:25:42,3.21%
16:25:43,1.51%
16:25:45,3.07%
16:25:46,3.21%
16:25:48,3.38%
16:25:49,4.88%
16:25:51,8.37%
