time,down,up,down_speed,up_speed
17:44:12,0.0,0.0,0.0,0.0,
17:44:13,0.0,0.0,0.0,0.0,
17:44:15,0.0,0.0,0.0,0.0,
17:44:16,0.0,0.0,0.0,0.0,
17:44:17,0.11328125,0.15234375,0.09,0.13,
17:44:18,0.11328125,0.15234375,0.0,0.0,
17:44:19,0.11328125,0.15234375,0.0,0.0,
17:44:21,0.11328125,0.15234375,0.0,0.0,
17:44:22,0.16796875,0.24609375,0.05,0.08,
