time,dalick,native,graphics,total
18:25:28,25614,20398,34640,155652,
18:25:30,25603,20382,34640,155565,
18:25:31,25603,20382,34640,155557,
18:25:33,25603,20382,34640,155561,
18:25:34,24441,20382,34640,154392,
18:25:36,24457,20382,34640,154420,
18:25:37,24457,20382,34640,154424,
