time,cpu
17:05:36,0.0%
17:05:37,44.0%
17:05:38,24.04%
17:05:40,8.04%
17:05:41,5.63%
17:05:42,4.78%
17:05:43,6.86%
17:05:45,6.67%
17:05:46,10.04%
17:05:47,33.33%
17:05:48,36.32%
17:05:50,7.83%
17:05:51,9.31%
17:05:52,7.5%
17:05:54,10.8%
17:05:55,8.06%
17:05:56,11.45%
17:05:58,22.29%
