time,down,up,down_speed,up_speed
17:44:45,0.0,0.0,0.0,0.0,
17:44:46,0.11328125,0.15234375,0.09,0.12,
17:44:48,0.11328125,0.15234375,0.0,0.0,
17:44:49,0.11328125,0.15234375,0.0,0.0,
17:44:50,0.11328125,0.15234375,0.0,0.0,
17:44:51,0.11328125,0.15234375,0.0,0.0,
17:44:52,8.046875,3.953125,7.06,3.38,
17:44:53,8.046875,3.953125,0.0,0.0,
17:44:55,8.103515625,4.1328125,0.05,0.15,
