time,down,up,down_speed,up_speed
15:42:50,9.955078125,9.6923828125,0.0,0.0,
15:42:51,9.955078125,9.6923828125,0.0,0.0,
15:42:52,10.009765625,9.7861328125,0.05,0.08,
15:42:53,10.009765625,9.7861328125,0.0,0.0,
15:42:54,10.009765625,9.7861328125,0.0,0.0,
15:42:55,10.009765625,9.7861328125,0.0,0.0,
15:42:57,10.51953125,10.357421875,0.44,0.5,
15:42:58,10.51953125,10.357421875,0.0,0.0,
15:42:59,10.51953125,10.357421875,0.0,0.0,
15:43:00,10.51953125,10.357421875,0.0,0.0,
15:43:01,10.703125,10.6240234375,0.16,0.23,
15:43:03,10.703125,10.6630859375,0.0,0.03,
15:43:04,10.703125,10.6630859375,0.0,0.0,
15:43:05,10.703125,10.6630859375,0.0,0.0,
15:43:06,10.7578125,10.8154296875,0.05,0.13,
15:43:07,10.7578125,10.8154296875,0.0,0.0,
15:43:08,10.7578125,10.8154296875,0.0,0.0,
15:43:10,10.7578125,10.8154296875,0.0,0.0,
15:43:11,10.7578125,10.8154296875,0.0,0.0,
15:43:12,10.8125,10.9091796875,0.05,0.08,
15:43:13,11.1328125,11.0224609375,0.27,0.1,
15:43:14,11.1328125,11.0224609375,0.0,0.0,
15:43:15,11.1328125,11.0224609375,0.0,0.0,
15:43:17,11.44921875,12.431640625,0.27,1.19,
15:43:18,11.44921875,12.431640625,0.0,0.0,
15:43:19,11.44921875,12.431640625,0.0,0.0,
15:43:20,11.44921875,12.431640625,0.0,0.0,
15:43:21,11.50390625,12.525390625,0.05,0.08,
15:43:23,11.50390625,12.525390625,0.0,0.0,
15:43:24,11.50390625,12.525390625,0.0,0.0,
15:43:25,11.50390625,12.525390625,0.0,0.0,
15:43:26,11.6396484375,12.728515625,0.12,0.18,
15:43:27,11.6396484375,12.728515625,0.0,0.0,
15:43:28,11.6396484375,12.728515625,0.0,0.0,
15:43:30,11.6396484375,12.728515625,0.0,0.0,
15:43:31,11.6904296875,12.779296875,0.04,0.04,
15:43:32,11.8740234375,13.0849609375,0.16,0.26,
15:43:33,11.8740234375,13.0849609375,0.0,0.0,
15:43:34,11.8740234375,13.0849609375,0.0,0.0,
15:43:35,11.8740234375,13.0849609375,0.0,0.0,
15:43:37,11.9287109375,13.2373046875,0.05,0.13,
15:43:38,11.9287109375,13.2373046875,0.0,0.0,
15:43:39,11.9287109375,13.2373046875,0.0,0.0,
15:43:40,11.9287109375,13.2373046875,0.0,0.0,
15:43:41,11.9833984375,13.3310546875,0.05,0.08,
15:43:42,11.9833984375,13.3310546875,0.0,0.0,
15:43:44,11.9833984375,13.3310546875,0.0,0.0,
15:43:45,11.9833984375,13.3310546875,0.0,0.0,
15:43:46,12.0380859375,13.4833984375,0.05,0.13,
15:43:47,12.5966796875,15.126953125,0.47,1.39,
15:43:48,12.5966796875,15.126953125,0.0,0.0,
15:43:49,12.5966796875,15.126953125,0.0,0.0,
15:43:51,12.5966796875,15.126953125,0.0,0.0,
15:43:52,12.6513671875,15.220703125,0.05,0.08,
15:43:53,12.6513671875,15.220703125,0.0,0.0,
15:43:54,12.6513671875,15.220703125,0.0,0.0,
15:43:55,12.6513671875,15.220703125,0.0,0.0,
15:43:57,12.7060546875,15.373046875,0.05,0.13,
15:43:58,12.7060546875,15.373046875,0.0,0.0,
15:43:59,12.7060546875,15.373046875,0.0,0.0,
15:44:00,12.7060546875,15.373046875,0.0,0.0,
15:44:01,12.7607421875,15.466796875,0.05,0.08,
15:44:02,12.8896484375,15.6787109375,0.11,0.19,
15:44:03,12.8896484375,15.6787109375,0.0,0.0,
15:44:05,12.8896484375,15.6787109375,0.0,0.0,
15:44:06,12.8896484375,15.6787109375,0.0,0.0,
15:44:07,12.9443359375,15.8310546875,0.05,0.13,
15:44:08,12.9443359375,15.8310546875,0.0,0.0,
15:44:09,12.9443359375,15.8310546875,0.0,0.0,
15:44:10,12.9443359375,15.8310546875,0.0,0.0,
15:44:12,12.9990234375,15.9248046875,0.05,0.08,
15:44:13,12.9990234375,15.9248046875,0.0,0.0,
15:44:14,12.9990234375,15.9248046875,0.0,0.0,
15:44:15,12.9990234375,15.9248046875,0.0,0.0,
15:44:16,13.0537109375,16.0771484375,0.05,0.13,
15:44:17,13.3154296875,17.333984375,0.23,1.09,
15:44:19,13.3154296875,17.333984375,0.0,0.0,
15:44:20,13.3154296875,17.333984375,0.0,0.0,
15:44:21,13.3154296875,17.333984375,0.0,0.0,
15:44:22,13.3701171875,17.427734375,0.05,0.08,
15:44:23,13.3701171875,17.427734375,0.0,0.0,
15:44:25,13.3701171875,17.427734375,0.0,0.0,
15:44:26,13.3701171875,17.427734375,0.0,0.0,
15:44:27,13.4248046875,17.580078125,0.05,0.13,
15:44:28,13.4248046875,17.580078125,0.0,0.0,
15:44:29,13.4248046875,17.580078125,0.0,0.0,
15:44:30,13.4248046875,17.580078125,0.0,0.0,
15:44:32,13.4794921875,17.673828125,0.05,0.08,
15:44:33,13.6083984375,17.8857421875,0.11,0.18,
15:44:34,13.6083984375,17.8857421875,0.0,0.0,
15:44:35,13.6083984375,17.8857421875,0.0,0.0,
15:44:36,13.6630859375,18.0380859375,0.05,0.13,
15:44:37,13.6630859375,18.0380859375,0.0,0.0,
15:44:39,13.6630859375,18.0380859375,0.0,0.0,
15:44:40,13.6630859375,18.0380859375,0.0,0.0,
15:44:41,13.6630859375,18.0380859375,0.0,0.0,
15:44:42,13.7177734375,18.1318359375,0.05,0.08,
15:44:43,13.7177734375,18.1318359375,0.0,0.0,
15:44:45,13.7177734375,18.1318359375,0.0,0.0,
15:44:46,13.7177734375,18.1318359375,0.0,0.0,
15:44:47,13.7724609375,18.2841796875,0.05,0.13,
15:44:48,14.3310546875,19.927734375,0.49,1.44,
15:44:49,14.3310546875,19.927734375,0.0,0.0,
15:44:50,14.3310546875,19.927734375,0.0,0.0,
15:44:52,14.3857421875,20.021484375,0.05,0.08,
15:44:53,14.3857421875,20.021484375,0.0,0.0,
15:44:54,14.3857421875,20.021484375,0.0,0.0,
15:44:55,14.3857421875,20.021484375,0.0,0.0,
15:44:56,14.4404296875,20.173828125,0.05,0.13,
15:44:57,14.4404296875,20.173828125,0.0,0.0,
15:44:58,14.4404296875,20.173828125,0.0,0.0,
15:45:00,14.4404296875,20.173828125,0.0,0.0,
15:45:01,14.4404296875,20.173828125,0.0,0.0,
15:45:02,14.4951171875,20.267578125,0.05,0.08,
15:45:03,14.6240234375,20.4794921875,0.11,0.18,
15:45:04,14.6240234375,20.4794921875,0.0,0.0,
15:45:06,14.6240234375,20.4794921875,0.0,0.0,
15:45:07,14.6787109375,20.6318359375,0.05,0.13,
15:45:08,14.6787109375,20.6318359375,0.0,0.0,
15:45:09,14.6787109375,20.6318359375,0.0,0.0,
15:45:10,14.6787109375,20.6318359375,0.0,0.0,
15:45:11,14.7333984375,20.7255859375,0.05,0.08,
15:45:13,14.7333984375,20.7255859375,0.0,0.0,
15:45:14,14.7333984375,20.7255859375,0.0,0.0,
15:45:15,14.7333984375,20.7255859375,0.0,0.0,
15:45:16,14.7880859375,20.8779296875,0.05,0.13,
15:45:17,15.0498046875,22.134765625,0.22,1.04,
15:45:19,15.0498046875,22.134765625,0.0,0.0,
15:45:20,15.0498046875,22.134765625,0.0,0.0,
15:45:21,15.0498046875,22.134765625,0.0,0.0,
15:45:22,15.2529296875,22.439453125,0.18,0.27,
15:45:23,15.2529296875,22.439453125,0.0,0.0,
15:45:24,15.2529296875,22.439453125,0.0,0.0,
15:45:26,15.2529296875,22.439453125,0.0,0.0,
15:45:27,15.3076171875,22.591796875,0.05,0.13,
15:45:28,15.3076171875,22.591796875,0.0,0.0,
15:45:29,15.3076171875,22.591796875,0.0,0.0,
15:45:30,15.3076171875,22.591796875,0.0,0.0,
15:45:32,15.3623046875,22.685546875,0.05,0.08,
15:45:33,15.4912109375,22.8974609375,0.11,0.18,
15:45:34,15.4912109375,22.8974609375,0.0,0.0,
15:45:35,15.4912109375,22.8974609375,0.0,0.0,
15:45:36,15.5458984375,23.0498046875,0.05,0.13,
15:45:37,15.5458984375,23.0498046875,0.0,0.0,
15:45:38,15.5458984375,23.0498046875,0.0,0.0,
15:45:40,15.5458984375,23.0498046875,0.0,0.0,
15:45:41,19.734375,25.8671875,3.49,2.35,
15:45:42,19.7890625,25.9609375,0.05,0.08,
15:45:43,19.7890625,25.9609375,0.0,0.0,
15:45:44,19.7890625,25.9609375,0.0,0.0,
15:45:45,19.7890625,25.9609375,0.0,0.0,
15:45:47,19.84375,26.11328125,0.05,0.13,
15:45:48,20.63671875,27.8232421875,0.69,1.49,
15:45:49,20.78125,27.8740234375,0.12,0.04,
15:45:50,20.78125,27.8740234375,0.0,0.0,
15:45:51,20.8359375,27.9677734375,0.05,0.08,
15:45:52,20.8359375,27.9677734375,0.0,0.0,
15:45:54,20.8359375,27.9677734375,0.0,0.0,
15:45:55,20.8359375,27.9677734375,0.0,0.0,
15:45:56,20.8359375,27.9677734375,0.0,0.0,
15:45:57,20.947265625,28.3544921875,0.09,0.32,
15:45:58,20.947265625,28.3544921875,0.0,0.0,
15:46:00,20.947265625,28.3544921875,0.0,0.0,
15:46:01,20.947265625,28.3544921875,0.0,0.0,
15:46:02,21.103515625,29.1279296875,0.13,0.64,
15:46:03,26.458984375,34.4775390625,4.62,4.62,
15:46:04,33.619140625,45.7470703125,6.18,9.73,
15:46:05,38.3916015625,53.853515625,3.96,6.73,
15:46:07,38.7392578125,54.056640625,0.3,0.18,
15:46:08,38.7392578125,54.056640625,0.0,0.0,
15:46:09,38.7392578125,54.056640625,0.0,0.0,
15:46:10,38.7392578125,54.056640625,0.0,0.0,
15:46:11,39.0986328125,54.263671875,0.31,0.18,
15:46:12,39.0986328125,54.263671875,0.0,0.0,
15:46:14,39.0986328125,54.263671875,0.0,0.0,
15:46:15,39.0986328125,54.263671875,0.0,0.0,
15:46:16,39.0986328125,54.263671875,0.0,0.0,
15:46:17,39.1533203125,54.416015625,0.05,0.13,
15:46:18,39.4150390625,55.6728515625,0.22,1.06,
15:46:19,39.6884765625,55.7861328125,0.23,0.1,
15:46:21,39.6884765625,55.7861328125,0.0,0.0,
15:46:22,39.7431640625,55.8798828125,0.05,0.08,
15:46:23,39.7431640625,55.8798828125,0.0,0.0,
15:46:24,39.7431640625,55.8798828125,0.0,0.0,
15:46:25,39.7431640625,55.8798828125,0.0,0.0,
15:46:26,40.2431640625,56.1455078125,0.44,0.23,
15:46:28,40.2431640625,56.1455078125,0.0,0.0,
15:46:29,40.2431640625,56.1455078125,0.0,0.0,
15:46:30,40.2431640625,56.1455078125,0.0,0.0,
15:46:31,40.2978515625,56.2392578125,0.05,0.08,
15:46:32,40.8955078125,56.5908203125,0.5,0.29,
15:46:34,44.7744140625,57.169921875,3.32,0.5,
15:46:35,44.7744140625,57.169921875,0.0,0.0,
15:46:36,45.1728515625,57.333984375,0.34,0.14,
15:46:37,45.2275390625,57.486328125,0.05,0.13,
15:46:38,45.2275390625,57.486328125,0.0,0.0,
15:46:39,45.2275390625,57.486328125,0.0,0.0,
15:46:40,45.2275390625,57.486328125,0.0,0.0,
15:46:42,45.2822265625,57.580078125,0.05,0.08,
15:46:43,45.2822265625,57.580078125,0.0,0.0,
15:46:44,45.2822265625,57.580078125,0.0,0.0,
15:46:45,45.2822265625,57.580078125,0.0,0.0,
15:46:46,45.46875,57.833984375,0.16,0.21,
15:46:48,45.46875,57.833984375,0.0,0.0,
15:46:49,46.02734375,59.4775390625,0.47,1.38,
15:46:50,46.02734375,59.4775390625,0.0,0.0,
15:46:51,46.02734375,59.4775390625,0.0,0.0,
15:46:52,46.08203125,59.5712890625,0.05,0.08,
15:46:53,46.08203125,59.5712890625,0.0,0.0,
15:46:55,46.08203125,59.5712890625,0.0,0.0,
15:46:56,46.08203125,59.5712890625,0.0,0.0,
15:46:57,46.13671875,59.7236328125,0.05,0.13,
15:46:58,46.13671875,59.7236328125,0.0,0.0,
15:46:59,46.13671875,59.7236328125,0.0,0.0,
15:47:00,46.13671875,59.7236328125,0.0,0.0,
15:47:02,46.19140625,59.8173828125,0.05,0.08,
15:47:03,46.19140625,59.8173828125,0.0,0.0,
15:47:04,46.3203125,60.029296875,0.11,0.18,
15:47:05,46.3203125,60.029296875,0.0,0.0,
15:47:06,46.375,60.181640625,0.05,0.13,
15:47:07,46.375,60.181640625,0.0,0.0,
15:47:09,46.375,60.181640625,0.0,0.0,
15:47:10,46.375,60.181640625,0.0,0.0,
15:47:11,46.375,60.181640625,0.0,0.0,
15:47:12,46.4296875,60.275390625,0.05,0.08,
15:47:13,46.4296875,60.275390625,0.0,0.0,
15:47:14,46.4296875,60.275390625,0.0,0.0,
15:47:16,46.4296875,60.275390625,0.0,0.0,
15:47:17,46.8984375,60.541015625,0.41,0.23,
15:47:18,46.8984375,60.541015625,0.0,0.0,
15:47:19,47.16015625,61.7978515625,0.23,1.09,
15:47:20,47.16015625,61.7978515625,0.0,0.0,
15:47:21,47.21484375,61.8916015625,0.05,0.08,
15:47:23,47.70703125,62.0048828125,0.42,0.1,
15:47:24,47.70703125,62.0048828125,0.0,0.0,
15:47:25,47.70703125,62.0048828125,0.0,0.0,
15:47:26,47.70703125,62.0048828125,0.0,0.0,
15:47:27,47.76171875,62.1572265625,0.05,0.13,
15:47:29,47.76171875,62.1572265625,0.0,0.0,
15:47:30,47.76171875,62.1572265625,0.0,0.0,
15:47:31,47.76171875,62.1572265625,0.0,0.0,
15:47:32,47.81640625,62.2509765625,0.05,0.08,
15:47:33,47.81640625,62.2509765625,0.0,0.0,
15:47:34,47.9453125,62.462890625,0.11,0.18,
15:47:36,47.9453125,62.462890625,0.0,0.0,
15:47:37,48.0,62.615234375,0.05,0.13,
15:47:38,48.0,62.615234375,0.0,0.0,
15:47:39,48.0,62.615234375,0.0,0.0,
15:47:40,48.0,62.615234375,0.0,0.0,
15:47:41,48.0546875,62.708984375,0.05,0.08,
15:47:43,48.0546875,62.708984375,0.0,0.0,
15:47:44,48.0546875,62.708984375,0.0,0.0,
15:47:45,48.0546875,62.708984375,0.0,0.0,
15:47:46,48.0546875,62.708984375,0.0,0.0,
15:47:47,48.4296875,62.974609375,0.32,0.23,
15:47:48,48.4296875,62.974609375,0.0,0.0,
15:47:50,48.98828125,64.6181640625,0.49,1.44,
15:47:51,48.98828125,64.6181640625,0.0,0.0,
15:47:52,49.04296875,64.7119140625,0.05,0.08,
15:47:53,49.04296875,64.7119140625,0.0,0.0,
15:47:54,49.04296875,64.7119140625,0.0,0.0,
15:47:55,49.04296875,64.7119140625,0.0,0.0,
15:47:57,49.09765625,64.8642578125,0.05,0.13,
15:47:58,49.09765625,64.8642578125,0.0,0.0,
15:47:59,49.09765625,64.8642578125,0.0,0.0,
15:48:00,49.09765625,64.8642578125,0.0,0.0,
15:48:01,49.51171875,64.9775390625,0.34,0.09,
15:48:02,49.56640625,65.0712890625,0.05,0.08,
15:48:04,49.626953125,65.244140625,0.05,0.15,
15:48:05,49.6953125,65.283203125,0.06,0.03,
15:48:06,49.6953125,65.283203125,0.0,0.0,
15:48:07,49.75,65.435546875,0.05,0.13,
15:48:08,49.75,65.435546875,0.0,0.0,
15:48:09,49.75,65.435546875,0.0,0.0,
15:48:11,49.75,65.435546875,0.0,0.0,
15:48:12,49.8046875,65.529296875,0.05,0.08,
15:48:13,49.8046875,65.529296875,0.0,0.0,
15:48:14,49.8046875,65.529296875,0.0,0.0,
15:48:15,49.8046875,65.529296875,0.0,0.0,
15:48:16,49.859375,65.681640625,0.05,0.13,
15:48:18,49.859375,65.681640625,0.0,0.0,
15:48:19,49.859375,66.8876953125,0.0,1.04,
15:48:20,50.12109375,66.9384765625,0.22,0.04,
15:48:21,50.12109375,66.9384765625,0.0,0.0,
15:48:22,50.32421875,67.2431640625,0.18,0.26,
15:48:23,50.32421875,67.2431640625,0.0,0.0,
15:48:25,50.32421875,67.2431640625,0.0,0.0,
15:48:26,50.32421875,67.2431640625,0.0,0.0,
15:48:27,50.37890625,67.3955078125,0.05,0.13,
15:48:28,50.37890625,67.3955078125,0.0,0.0,
15:48:29,50.37890625,67.3955078125,0.0,0.0,
15:48:30,50.37890625,67.3955078125,0.0,0.0,
15:48:32,50.43359375,67.4892578125,0.05,0.08,
15:48:33,50.43359375,67.4892578125,0.0,0.0,
15:48:34,50.5625,67.701171875,0.11,0.18,
15:48:35,50.5625,67.701171875,0.0,0.0,
15:48:36,50.5625,67.701171875,0.0,0.0,
15:48:37,50.6171875,67.853515625,0.05,0.13,
15:48:38,50.6171875,67.853515625,0.0,0.0,
15:48:40,50.6171875,67.853515625,0.0,0.0,
15:48:41,50.6171875,67.853515625,0.0,0.0,
15:48:42,50.671875,67.947265625,0.05,0.08,
15:48:43,50.671875,67.947265625,0.0,0.0,
15:48:44,50.671875,67.947265625,0.0,0.0,
15:48:46,50.671875,67.947265625,0.0,0.0,
15:48:47,50.7265625,68.099609375,0.05,0.13,
15:48:48,50.7265625,68.099609375,0.0,0.0,
15:48:49,51.08984375,69.6923828125,0.32,1.38,
15:48:50,51.28515625,69.7939453125,0.16,0.08,
15:48:51,51.33984375,69.8876953125,0.05,0.08,
15:48:53,51.33984375,69.8876953125,0.0,0.0,
15:48:54,51.33984375,69.8876953125,0.0,0.0,
15:48:55,51.33984375,69.8876953125,0.0,0.0,
15:48:56,51.33984375,69.8876953125,0.0,0.0,
15:48:57,51.451171875,70.2744140625,0.1,0.33,
15:48:58,51.451171875,70.2744140625,0.0,0.0,
15:49:00,51.451171875,70.2744140625,0.0,0.0,
15:49:01,51.451171875,70.2744140625,0.0,0.0,
15:49:02,51.505859375,70.3681640625,0.05,0.08,
15:49:03,51.505859375,70.3681640625,0.0,0.0,
15:49:04,51.634765625,70.580078125,0.1,0.17,
15:49:06,51.634765625,70.580078125,0.0,0.0,
15:49:07,51.689453125,70.732421875,0.05,0.13,
15:49:08,51.689453125,70.732421875,0.0,0.0,
15:49:09,51.689453125,70.732421875,0.0,0.0,
15:49:10,51.689453125,70.732421875,0.0,0.0,
15:49:11,51.744140625,70.826171875,0.05,0.08,
15:49:13,51.744140625,70.826171875,0.0,0.0,
15:49:14,51.744140625,70.826171875,0.0,0.0,
15:49:15,51.744140625,70.826171875,0.0,0.0,
15:49:16,51.744140625,70.826171875,0.0,0.0,
15:49:17,51.798828125,70.978515625,0.05,0.13,
15:49:18,51.798828125,70.978515625,0.0,0.0,
15:49:20,52.060546875,72.2353515625,0.23,1.08,
15:49:21,52.060546875,72.2353515625,0.0,0.0,
15:49:22,52.115234375,72.3291015625,0.05,0.08,
15:49:23,52.115234375,72.3291015625,0.0,0.0,
15:49:24,52.115234375,72.3291015625,0.0,0.0,
15:49:25,52.115234375,72.3291015625,0.0,0.0,
15:49:27,52.169921875,72.4814453125,0.05,0.13,
15:49:28,52.169921875,72.4814453125,0.0,0.0,
15:49:29,52.169921875,72.4814453125,0.0,0.0,
15:49:30,52.169921875,72.4814453125,0.0,0.0,
15:49:31,52.169921875,72.4814453125,0.0,0.0,
15:49:32,52.224609375,72.5751953125,0.05,0.08,
15:49:34,52.544921875,72.7392578125,0.28,0.14,
15:49:35,52.673828125,72.951171875,0.11,0.18,
15:49:36,52.673828125,72.951171875,0.0,0.0,
15:49:37,52.728515625,73.103515625,0.04,0.13,
15:49:38,52.728515625,73.103515625,0.0,0.0,
15:49:39,52.728515625,73.103515625,0.0,0.0,
15:49:41,52.728515625,73.103515625,0.0,0.0,
15:49:42,52.783203125,73.197265625,0.05,0.08,
15:49:43,52.783203125,73.197265625,0.0,0.0,
15:49:44,52.783203125,73.197265625,0.0,0.0,
15:49:45,52.783203125,73.197265625,0.0,0.0,
15:49:46,52.837890625,73.349609375,0.05,0.13,
15:49:48,52.837890625,73.349609375,0.0,0.0,
15:49:49,52.837890625,73.349609375,0.0,0.0,
15:49:50,53.396484375,74.9775390625,0.46,1.34,
15:49:51,53.396484375,74.9775390625,0.0,0.0,
15:49:52,53.501953125,75.1259765625,0.09,0.12,
15:49:54,53.501953125,75.1259765625,0.0,0.0,
15:49:55,53.501953125,75.1259765625,0.0,0.0,
15:49:56,53.501953125,75.1259765625,0.0,0.0,
15:49:57,53.595703125,75.2783203125,0.08,0.13,
15:49:58,53.595703125,75.2783203125,0.0,0.0,
15:49:59,53.595703125,75.2783203125,0.0,0.0,
15:50:01,53.595703125,75.2783203125,0.0,0.0,
15:50:02,53.650390625,75.3720703125,0.05,0.08,
15:50:03,53.650390625,75.3720703125,0.0,0.0,
15:50:04,53.650390625,75.3720703125,0.0,0.0,
15:50:05,53.880859375,75.685546875,0.2,0.27,
15:50:06,53.880859375,75.685546875,0.0,0.0,
15:50:08,53.986328125,76.169921875,0.09,0.42,
15:50:09,54.083984375,76.220703125,0.08,0.04,
15:50:10,54.083984375,76.220703125,0.0,0.0,
15:50:11,54.083984375,76.220703125,0.0,0.0,
15:50:12,54.138671875,76.314453125,0.05,0.08,
15:50:13,54.138671875,76.314453125,0.0,0.0,
15:50:15,54.138671875,76.314453125,0.0,0.0,
15:50:16,54.138671875,76.314453125,0.0,0.0,
15:50:17,54.193359375,76.466796875,0.05,0.13,
15:50:18,54.193359375,76.466796875,0.0,0.0,
15:50:19,54.193359375,76.466796875,0.0,0.0,
15:50:21,54.455078125,77.7236328125,0.22,1.05,
15:50:22,54.509765625,77.8173828125,0.05,0.08,
15:50:23,54.509765625,77.8173828125,0.0,0.0,
15:50:24,54.509765625,77.8173828125,0.0,0.0,
15:50:25,54.509765625,77.8173828125,0.0,0.0,
15:50:26,54.509765625,77.8173828125,0.0,0.0,
15:50:28,54.564453125,77.9697265625,0.05,0.13,
15:50:29,54.564453125,77.9697265625,0.0,0.0,
15:50:30,54.564453125,77.9697265625,0.0,0.0,
15:50:31,54.564453125,77.9697265625,0.0,0.0,
15:50:32,55.048828125,78.2275390625,0.4,0.22,
15:50:33,55.048828125,78.2275390625,0.0,0.0,
15:50:35,55.048828125,78.2275390625,0.0,0.0,
15:50:36,55.177734375,78.439453125,0.11,0.18,
15:50:37,55.232421875,78.591796875,0.04,0.12,
15:50:38,55.232421875,78.591796875,0.0,0.0,
15:50:39,55.232421875,78.591796875,0.0,0.0,
15:50:40,55.232421875,78.591796875,0.0,0.0,
15:50:42,55.287109375,78.8173828125,0.05,0.19,
15:50:43,55.287109375,78.8173828125,0.0,0.0,
15:50:44,55.287109375,78.8173828125,0.0,0.0,
15:50:45,55.287109375,78.8173828125,0.0,0.0,
15:50:46,55.287109375,78.8173828125,0.0,0.0,
15:50:47,55.341796875,78.9697265625,0.05,0.13,
15:50:49,55.341796875,78.9697265625,0.0,0.0,
15:50:50,55.341796875,78.9697265625,0.0,0.0,
15:50:51,55.900390625,80.59765625,0.47,1.38,
15:50:52,55.955078125,80.69140625,0.05,0.08,
15:50:53,55.955078125,80.69140625,0.0,0.0,
15:50:54,55.955078125,80.69140625,0.0,0.0,
15:50:56,55.955078125,80.69140625,0.0,0.0,
15:50:57,56.009765625,80.84375,0.05,0.13,
15:50:58,56.330078125,80.95703125,0.28,0.1,
15:50:59,57.509765625,81.44140625,1.01,0.42,
15:51:00,57.509765625,81.44140625,0.0,0.0,
15:51:01,57.509765625,81.44140625,0.0,0.0,
15:51:03,57.564453125,81.53515625,0.05,0.08,
15:51:04,57.564453125,81.53515625,0.0,0.0,
15:51:05,57.564453125,81.53515625,0.0,0.0,
15:51:06,57.693359375,81.7470703125,0.11,0.18,
15:51:07,57.748046875,81.8994140625,0.05,0.13,
15:51:08,57.748046875,81.8994140625,0.0,0.0,
15:51:10,57.748046875,81.8994140625,0.0,0.0,
15:51:11,57.748046875,81.8994140625,0.0,0.0,
15:51:12,57.802734375,81.9931640625,0.04,0.07,
15:51:13,57.802734375,81.9931640625,0.0,0.0,
15:51:14,57.802734375,81.9931640625,0.0,0.0,
15:51:15,57.802734375,81.9931640625,0.0,0.0,
15:51:17,58.673828125,82.2587890625,0.74,0.22,
15:51:18,58.724609375,82.2587890625,0.04,0.0,
15:51:19,58.724609375,82.2587890625,0.0,0.0,
15:51:20,58.724609375,82.2587890625,0.0,0.0,
15:51:21,58.724609375,82.2587890625,0.0,0.0,
15:51:22,65.4130859375,83.1279296875,5.7,0.74,
15:51:24,65.4130859375,83.1279296875,0.0,0.0,
15:51:25,65.4130859375,83.1279296875,0.0,0.0,
