time,cpu
16:22:11,0.0%
16:22:13,43.16%
16:22:14,26.02%
16:22:15,12.73%
16:22:16,5.97%
16:22:18,5.82%
16:22:19,6.74%
16:22:20,8.23%
16:22:22,14.92%
16:22:23,47.01%
16:22:24,13.31%
16:22:25,8.88%
16:22:27,8.46%
16:22:28,9.19%
16:22:29,10.58%
16:22:30,8.43%
16:22:32,12.13%
16:22:33,39.95%
