time,down,up,down_speed,up_speed
18:12:52,0.0,0.0,0.0,0.0,
18:12:53,0.0,0.0,0.0,0.0,
18:12:54,0.0546875,0.09375,0.05,0.08,
18:12:55,0.0546875,0.09375,0.0,0.0,
18:12:56,0.0546875,0.09375,0.0,0.0,
18:12:58,0.0546875,0.09375,0.0,0.0,
18:12:59,0.16796875,0.24609375,0.09,0.13,
18:13:00,0.16796875,0.24609375,0.0,0.0,
18:13:01,0.16796875,0.24609375,0.0,0.0,
