time,down,up,down_speed,up_speed
16:44:56,10.453125,7.9052734375,0.0,0.0,
16:44:57,10.453125,7.9052734375,0.0,0.0,
16:44:58,10.453125,7.9052734375,0.0,0.0,
16:45:00,10.453125,7.9052734375,0.0,0.0,
16:45:01,10.453125,7.9052734375,0.0,0.0,
16:45:02,10.453125,7.9052734375,0.0,0.0,
16:45:03,10.71484375,9.162109375,0.22,1.08,
16:45:04,10.71484375,9.162109375,0.0,0.0,
16:45:05,10.71484375,9.162109375,0.0,0.0,
16:45:07,10.71484375,9.162109375,0.0,0.0,
16:45:08,10.71484375,9.162109375,0.0,0.0,
16:45:09,10.71484375,9.162109375,0.0,0.0,
16:45:10,11.078125,9.482421875,0.31,0.27,
16:45:11,12.22265625,9.646484375,0.98,0.14,
16:45:12,12.22265625,9.646484375,0.0,0.0,
16:45:14,12.22265625,9.646484375,0.0,0.0,
16:45:15,12.22265625,9.646484375,0.0,0.0,
16:45:16,12.22265625,9.646484375,0.0,0.0,
16:45:17,12.22265625,9.646484375,0.0,0.0,
16:45:18,12.3515625,9.8583984375,0.11,0.18,
16:45:19,12.3515625,10.0146484375,0.0,0.13,
16:45:21,12.3515625,10.0146484375,0.0,0.0,
16:45:22,12.3515625,10.0146484375,0.0,0.0,
16:45:23,12.3515625,10.0146484375,0.0,0.0,
16:45:24,12.3515625,10.0146484375,0.0,0.0,
16:45:25,12.3515625,10.0146484375,0.0,0.0,
16:45:26,12.3515625,10.0146484375,0.0,0.0,
16:45:28,12.3515625,10.0146484375,0.0,0.0,
16:45:29,12.40234375,10.1748046875,0.04,0.13,
16:45:30,12.5,10.2255859375,0.08,0.04,
16:45:31,12.5,10.2255859375,0.0,0.0,
16:45:32,12.5,10.2255859375,0.0,0.0,
16:45:33,13.05859375,11.904296875,0.48,1.45,
16:45:35,13.05859375,11.904296875,0.0,0.0,
16:45:36,13.05859375,11.904296875,0.0,0.0,
16:45:37,13.05859375,11.904296875,0.0,0.0,
16:45:38,14.56640625,12.439453125,1.3,0.46,
16:45:39,14.56640625,12.439453125,0.0,0.0,
16:45:41,14.56640625,12.439453125,0.0,0.0,
16:45:42,14.56640625,12.439453125,0.0,0.0,
16:45:43,14.56640625,12.439453125,0.0,0.0,
16:45:44,14.56640625,12.439453125,0.0,0.0,
16:45:45,14.56640625,12.439453125,0.0,0.0,
16:45:46,14.56640625,12.439453125,0.0,0.0,
16:45:48,14.56640625,12.439453125,0.0,0.0,
16:45:49,14.6953125,12.6904296875,0.11,0.21,
16:45:50,14.6953125,12.6904296875,0.0,0.0,
16:45:51,16.13671875,13.1748046875,1.23,0.41,
16:45:52,16.1875,13.1748046875,0.04,0.0,
16:45:54,16.1875,13.1748046875,0.0,0.0,
16:45:55,16.1875,13.1748046875,0.0,0.0,
16:45:56,16.84765625,13.2880859375,0.58,0.1,
16:45:57,16.8984375,13.2880859375,0.04,0.0,
16:45:58,16.8984375,13.2880859375,0.0,0.0,
16:45:59,16.8984375,13.2880859375,0.0,0.0,
16:46:00,16.8984375,13.2880859375,0.0,0.0,
16:46:02,16.8984375,13.2880859375,0.0,0.0,
16:46:03,16.8984375,13.2880859375,0.0,0.0,
16:46:04,17.16015625,14.544921875,0.22,1.05,
16:46:05,17.16015625,14.544921875,0.0,0.0,
16:46:06,17.16015625,14.544921875,0.0,0.0,
16:46:07,17.16015625,14.544921875,0.0,0.0,
16:46:09,17.16015625,14.544921875,0.0,0.0,
16:46:10,17.16015625,14.544921875,0.0,0.0,
16:46:11,17.16015625,14.544921875,0.0,0.0,
16:46:12,17.16015625,14.544921875,0.0,0.0,
16:46:13,17.16015625,14.544921875,0.0,0.0,
16:46:14,17.16015625,14.544921875,0.0,0.0,
16:46:16,17.16015625,14.544921875,0.0,0.0,
16:46:17,17.16015625,14.544921875,0.0,0.0,
16:46:18,17.16015625,14.544921875,0.0,0.0,
16:46:19,17.2890625,14.7568359375,0.11,0.18,
16:46:20,17.2890625,14.7568359375,0.0,0.0,
16:46:22,17.2890625,14.7568359375,0.0,0.0,
16:46:23,17.5625,14.8701171875,0.23,0.1,
16:46:24,17.5625,14.8701171875,0.0,0.0,
16:46:25,17.5625,14.8701171875,0.0,0.0,
16:46:26,17.5625,14.8701171875,0.0,0.0,
16:46:27,17.5625,14.8701171875,0.0,0.0,
16:46:29,17.5625,14.8701171875,0.0,0.0,
16:46:30,17.97265625,14.9833984375,0.35,0.1,
16:46:31,18.0234375,14.9833984375,0.04,0.0,
16:46:32,18.0234375,14.9833984375,0.0,0.0,
16:46:33,18.0234375,14.9833984375,0.0,0.0,
16:46:34,18.58203125,16.611328125,0.46,1.35,
16:46:36,18.58203125,16.611328125,0.0,0.0,
16:46:37,18.58203125,16.611328125,0.0,0.0,
16:46:38,18.58203125,16.611328125,0.0,0.0,
16:46:39,18.58203125,16.611328125,0.0,0.0,
16:46:40,18.58203125,16.611328125,0.0,0.0,
16:46:41,18.58203125,16.611328125,0.0,0.0,
16:46:43,19.1376953125,17.0400390625,0.48,0.37,
16:46:44,20.2822265625,17.2041015625,0.95,0.14,
16:46:45,20.2822265625,17.2041015625,0.0,0.0,
16:46:46,20.2822265625,17.2041015625,0.0,0.0,
16:46:47,20.2822265625,17.2041015625,0.0,0.0,
16:46:49,20.4111328125,17.416015625,0.11,0.18,
16:46:50,20.4111328125,17.416015625,0.0,0.0,
16:46:51,20.4111328125,17.416015625,0.0,0.0,
16:46:52,20.4111328125,17.416015625,0.0,0.0,
16:46:53,20.4111328125,17.416015625,0.0,0.0,
16:46:54,20.4111328125,17.416015625,0.0,0.0,
16:46:56,20.4111328125,17.416015625,0.0,0.0,
16:46:57,20.8603515625,17.736328125,0.39,0.28,
16:46:58,22.2080078125,18.013671875,1.07,0.22,
16:46:59,22.2080078125,18.013671875,0.0,0.0,
16:47:00,22.2080078125,18.013671875,0.0,0.0,
16:47:02,22.2080078125,18.013671875,0.0,0.0,
16:47:03,23.1669921875,19.5166015625,0.83,1.3,
16:47:04,38.53515625,22.080078125,12.9,2.15,
16:47:05,38.796875,23.2744140625,0.23,1.04,
16:47:06,38.796875,23.2744140625,0.0,0.0,
16:47:07,38.796875,23.2744140625,0.0,0.0,
16:47:08,38.796875,23.2744140625,0.0,0.0,
16:47:10,38.796875,23.2744140625,0.0,0.0,
16:47:11,38.796875,23.2744140625,0.0,0.0,
16:47:12,38.796875,23.2744140625,0.0,0.0,
16:47:13,38.796875,23.2744140625,0.0,0.0,
16:47:14,38.796875,23.2744140625,0.0,0.0,
16:47:16,38.796875,23.2744140625,0.0,0.0,
16:47:17,38.796875,23.2744140625,0.0,0.0,
16:47:18,38.796875,23.2744140625,0.0,0.0,
16:47:19,38.796875,23.2744140625,0.0,0.0,
16:47:20,38.92578125,23.486328125,0.11,0.18,
16:47:21,38.92578125,23.486328125,0.0,0.0,
16:47:23,38.92578125,23.486328125,0.0,0.0,
16:47:24,38.92578125,23.486328125,0.0,0.0,
16:47:25,38.92578125,23.486328125,0.0,0.0,
16:47:26,38.92578125,23.486328125,0.0,0.0,
16:47:27,39.33984375,23.599609375,0.35,0.1,
16:47:29,39.396484375,23.853515625,0.05,0.22,
16:47:30,39.396484375,23.853515625,0.0,0.0,
16:47:31,39.396484375,23.853515625,0.0,0.0,
16:47:32,39.396484375,23.853515625,0.0,0.0,
16:47:33,39.396484375,23.853515625,0.0,0.0,
16:47:34,39.396484375,23.853515625,0.0,0.0,
16:47:35,39.955078125,25.4814453125,0.48,1.41,
16:47:37,39.955078125,25.4814453125,0.0,0.0,
16:47:38,39.955078125,25.4814453125,0.0,0.0,
16:47:39,39.955078125,25.4814453125,0.0,0.0,
16:47:40,39.955078125,25.4814453125,0.0,0.0,
16:47:41,39.955078125,25.4814453125,0.0,0.0,
16:47:42,39.955078125,25.4814453125,0.0,0.0,
16:47:44,39.955078125,25.4814453125,0.0,0.0,
16:47:45,39.955078125,25.4814453125,0.0,0.0,
16:47:46,39.955078125,25.4814453125,0.0,0.0,
16:47:47,39.955078125,25.4814453125,0.0,0.0,
16:47:48,39.955078125,25.4814453125,0.0,0.0,
16:47:49,41.447265625,25.9658203125,1.29,0.42,
16:47:51,41.576171875,26.177734375,0.11,0.18,
16:47:52,41.576171875,26.177734375,0.0,0.0,
16:47:53,41.576171875,26.177734375,0.0,0.0,
16:47:54,41.576171875,26.177734375,0.0,0.0,
16:47:55,41.576171875,26.177734375,0.0,0.0,
16:47:57,41.576171875,26.177734375,0.0,0.0,
16:47:58,41.576171875,26.177734375,0.0,0.0,
16:47:59,41.576171875,26.177734375,0.0,0.0,
16:48:00,41.576171875,26.177734375,0.0,0.0,
16:48:01,41.576171875,26.177734375,0.0,0.0,
16:48:02,41.576171875,26.177734375,0.0,0.0,
16:48:04,41.576171875,26.177734375,0.0,0.0,
16:48:05,41.576171875,27.3837890625,0.0,1.01,
16:48:06,41.837890625,27.4345703125,0.22,0.04,
16:48:07,41.837890625,27.4345703125,0.0,0.0,
16:48:08,42.611328125,27.9189453125,0.66,0.41,
16:48:10,43.755859375,28.0322265625,0.99,0.1,
16:48:11,43.755859375,28.0322265625,0.0,0.0,
16:48:12,43.755859375,28.0322265625,0.0,0.0,
16:48:13,43.755859375,28.0322265625,0.0,0.0,
16:48:14,43.755859375,28.0322265625,0.0,0.0,
16:48:15,43.755859375,28.0322265625,0.0,0.0,
16:48:17,43.755859375,28.0322265625,0.0,0.0,
16:48:18,44.212890625,28.1455078125,0.4,0.1,
16:48:19,44.263671875,28.1455078125,0.04,0.0,
16:48:20,44.392578125,28.357421875,0.1,0.17,
16:48:21,44.392578125,28.357421875,0.0,0.0,
16:48:22,44.392578125,28.357421875,0.0,0.0,
16:48:24,44.392578125,28.357421875,0.0,0.0,
16:48:25,44.392578125,28.357421875,0.0,0.0,
16:48:26,44.392578125,28.357421875,0.0,0.0,
16:48:27,44.392578125,28.357421875,0.0,0.0,
16:48:28,44.392578125,28.357421875,0.0,0.0,
16:48:29,44.541015625,28.568359375,0.13,0.19,
16:48:31,44.541015625,28.568359375,0.0,0.0,
16:48:32,44.541015625,28.568359375,0.0,0.0,
16:48:33,44.541015625,28.568359375,0.0,0.0,
16:48:34,44.541015625,28.568359375,0.0,0.0,
16:48:35,45.873046875,30.3603515625,1.16,1.56,
16:48:36,45.873046875,30.3603515625,0.0,0.0,
16:48:38,45.873046875,30.3603515625,0.0,0.0,
16:48:39,45.873046875,30.3603515625,0.0,0.0,
16:48:40,45.873046875,30.3603515625,0.0,0.0,
16:48:41,45.873046875,30.3603515625,0.0,0.0,
16:48:42,45.873046875,30.3603515625,0.0,0.0,
16:48:43,45.873046875,30.3603515625,0.0,0.0,
16:48:45,45.873046875,30.3603515625,0.0,0.0,
16:48:46,45.873046875,30.3603515625,0.0,0.0,
16:48:47,45.873046875,30.3603515625,0.0,0.0,
16:48:48,45.873046875,30.3603515625,0.0,0.0,
16:48:49,45.873046875,30.3603515625,0.0,0.0,
16:48:50,46.001953125,30.572265625,0.11,0.18,
16:48:52,46.001953125,30.572265625,0.0,0.0,
16:48:53,46.001953125,30.572265625,0.0,0.0,
16:48:54,46.001953125,30.572265625,0.0,0.0,
16:48:55,46.001953125,30.572265625,0.0,0.0,
16:48:56,46.001953125,30.572265625,0.0,0.0,
16:48:58,46.001953125,30.572265625,0.0,0.0,
16:48:59,46.001953125,30.572265625,0.0,0.0,
16:49:00,46.001953125,30.572265625,0.0,0.0,
16:49:01,46.001953125,30.572265625,0.0,0.0,
16:49:02,66.3505859375,32.76171875,17.82,1.92,
16:49:03,72.7216796875,34.8447265625,5.5,1.8,
16:49:04,72.7216796875,34.8447265625,0.0,0.0,
16:49:06,72.9287109375,35.255859375,0.18,0.35,
16:49:07,73.0771484375,35.306640625,0.13,0.04,
16:49:08,357.7763671875,46.4775390625,247.78,9.72,
16:49:09,984.9296875,67.400390625,463.53,15.46,
16:49:11,1690.861328125,88.658203125,582.93,17.55,
16:49:12,2622.2177734375,114.4248046875,771.63,21.35,
16:49:13,2624.642578125,121.00390625,2.07,5.61,
16:49:14,2685.7001953125,129.9365234375,52.59,7.69,
16:49:15,2970.205078125,140.623046875,240.49,9.03,
16:49:16,3612.91015625,160.427734375,514.99,15.87,
16:49:18,4346.224609375,188.1796875,627.84,23.76,
16:49:19,4734.021484375,202.994140625,328.64,12.55,
16:49:20,5324.0009765625,221.2265625,483.19,14.93,
16:49:21,6056.0107421875,248.2734375,610.01,22.54,
16:49:23,6844.72265625,271.806640625,637.6,19.02,
16:49:24,7480.8828125,291.6748046875,540.95,16.89,
16:49:25,7481.40625,294.376953125,0.43,2.22,
16:49:26,7538.0419921875,296.9912109375,45.9,2.12,
16:49:27,7538.3876953125,297.814453125,0.3,0.71,
16:49:28,7540.6328125,303.06640625,1.94,4.53,
