time,cpu
17:02:14,0.0%
17:02:15,45.96%
17:02:16,26.56%
17:02:18,17.26%
17:02:19,7.2%
17:02:20,4.92%
17:02:22,5.27%
17:02:23,8.58%
17:02:24,14.43%
17:02:25,37.52%
17:02:27,33.26%
17:02:28,9.75%
17:02:29,9.38%
17:02:31,5.77%
17:02:32,8.33%
17:02:33,7.84%
17:02:35,9.97%
17:02:36,26.09%
