time,dalick,native,graphics,total
16:41:41,47791,24401,157732,290208,
16:41:43,47787,24385,157732,290004,
16:41:45,47783,24393,157732,289968,
16:41:46,47783,24393,157732,289972,
16:41:48,46231,24393,157732,288400,
16:41:49,46255,24381,157732,288488,
