time,dalick,native,graphics,total
18:03:36,76574,42967,126272,385244,
18:03:38,76014,42947,126272,384660,
18:03:40,76074,42931,126272,384696,
18:03:42,76074,42927,126272,384692,
18:03:43,76050,42923,126272,384664,
18:03:45,79514,56031,183140,458752,
18:03:47,68610,56027,184452,449290,
18:03:49,67002,56179,215444,478786,
18:03:50,72546,43359,124056,380090,
18:03:52,79874,43271,125156,388542,
18:03:54,78110,43267,125316,386928,
18:03:56,78214,42763,125316,386592,
18:03:58,78258,42751,125316,386572,
18:04:00,78110,42751,125316,386416,
18:04:01,78122,42715,125316,386364,
18:04:03,80214,56275,215872,491932,
18:04:05,68158,56391,215824,480092,
18:04:07,68170,56535,154132,418594,
18:04:09,79342,44107,128408,390812,
18:04:11,78510,44103,128472,389972,
18:04:12,78522,44087,128500,390004,
18:04:14,78562,44087,128500,390052,
18:04:16,78510,44075,128500,389968,
18:04:19,78522,44051,128500,389956,
18:04:21,80690,57171,217056,494128,
18:04:22,68774,57383,217432,482644,
18:04:24,70562,44643,124048,378230,
18:04:26,81830,44739,128056,393952,
18:04:28,80610,45023,128056,393356,
18:04:30,80502,44779,128056,392748,
18:04:31,80502,44763,128056,392740,
18:04:33,80338,44759,128056,392576,
18:04:35,80430,44715,128056,392600,
18:04:37,82510,58263,216760,497284,
18:04:39,70502,58391,217164,485664,
18:04:41,70514,58423,155172,423740,
18:04:42,82006,45427,128192,395178,
18:04:44,81046,45423,128212,394208,
18:04:46,81058,45419,128372,394370,
18:04:48,81058,45415,128372,394362,
18:04:50,81070,45387,128372,394374,
18:04:52,81078,45371,128372,394314,
18:04:54,84566,58847,215312,498918,
18:04:55,71930,58843,215836,486736,
18:04:57,71966,59011,216636,487748,
18:04:59,85550,46691,127848,400090,
18:05:01,83030,46623,128132,397682,
18:05:03,83066,46631,128140,397742,
18:05:05,83082,46619,128140,397746,
18:05:07,83010,46615,128140,397654,
18:05:08,83074,46611,128140,397714,
18:05:10,85562,59551,143612,429172,
18:05:12,73346,59603,215276,488848,
18:05:14,73418,59771,216276,490194,
18:05:16,86430,47271,126668,400916,
18:05:18,84262,47231,127352,399150,
18:05:20,84310,47211,127352,399194,
18:05:21,84326,47227,127660,399534,
18:05:23,84242,47207,127660,399414,
18:05:25,84314,47187,127660,399474,
18:05:27,86138,59755,143876,429906,
18:05:29,73762,60491,215080,489892,
18:05:31,73774,60647,216260,491223,
18:05:32,87514,47863,125840,401685,
18:05:34,85530,47783,126860,400939,
18:05:36,85542,47799,127152,401275,
18:05:38,85542,47775,127152,401251,
18:05:40,85482,47771,127152,401179,
18:05:42,85494,47743,127152,401163,
18:05:44,87066,60459,143404,431559,
18:05:46,75758,61199,215828,493383,
18:05:48,75794,61371,217064,494853,
18:05:50,88998,48975,128308,406857,
18:05:51,86826,48935,128424,404547,
18:05:53,86838,48923,128440,404591,
18:05:55,86878,48927,128440,404639,
18:05:57,86830,48915,128440,404567,
18:05:59,86906,48895,128440,404627,
18:06:01,89390,62035,186664,478763,
18:06:03,77178,62015,187844,467399,
18:06:05,77202,62195,218188,498087,
18:06:07,90246,49743,129908,409777,
18:06:08,88002,49679,130064,407355,
18:06:10,88062,49651,130064,407407,
18:06:12,88062,49635,130064,407387,
18:06:14,88054,49651,130356,407683,
18:06:16,88062,49627,130372,407675,
18:06:18,90530,62659,218036,511209,
18:06:20,78218,62787,218488,499259,
18:06:22,78254,62899,218740,499659,
18:06:24,89174,49511,130592,409013,
18:06:26,88630,49487,130524,408227,
18:06:28,88642,49487,130524,408251,
18:06:30,88718,49495,130816,408663,
18:06:32,88630,49495,130816,408543,
18:06:34,88642,49471,130816,408551,
18:06:36,90358,63035,188416,481959,
18:06:38,78890,63295,218844,501137,
18:06:39,92798,50779,129928,413333,
18:06:41,92002,50723,130780,413205,
18:06:43,90306,50719,130912,411615,
18:06:45,90334,50715,131072,411809,
18:06:47,90334,50711,131072,411805,
18:06:49,90354,50699,131072,411873,
18:06:51,92858,63607,146568,443345,
18:06:53,82258,63879,219684,505691,
18:06:55,80714,63955,220956,505435,
18:06:57,84466,51423,126708,402291,
18:06:59,91982,51339,131356,414347,
18:07:01,91154,51335,131356,413491,
18:07:03,91166,51335,131356,413499,
18:07:05,91214,51335,131356,413551,
18:07:07,91154,51319,131356,413466,
18:07:09,93290,64579,219972,517606,
18:07:11,82314,64803,221048,507806,
18:07:13,82702,51969,111744,385914,
18:07:15,94134,52037,130164,416728,
18:07:17,94134,52041,130324,416890,
18:07:19,92726,52025,130324,415454,
18:07:21,92734,52017,130324,415442,
18:07:23,92734,52017,130324,415442,
18:07:25,95050,64977,146240,447042,
18:07:27,84646,65361,219016,509546,
18:07:28,84646,65541,219632,510440,
18:07:31,96754,53381,131600,421796,
18:07:33,95814,53333,131616,420550,
18:07:35,95814,53325,131760,420714,
18:07:36,94142,53305,131760,418978,
18:07:38,94154,53317,131936,419188,
18:07:40,94178,53289,131936,419168,
18:07:43,96166,66177,204492,507244,
18:07:45,85242,66345,220004,511832,
18:07:46,85454,53981,112296,391784,
18:07:48,95350,53989,132064,421272,
18:07:50,95390,53989,132076,421326,
18:07:53,95386,53965,132104,421354,
18:07:55,95370,53969,132104,421346,
18:07:56,95378,53921,132104,421278,
18:07:58,97590,66569,148240,452594,
18:08:00,85158,66969,219248,511762,
18:08:02,85194,67133,220040,512954,
18:08:04,98514,54541,131628,425120,
18:08:06,96510,54493,131904,423078,
18:08:08,96522,54493,131904,423114,
18:08:10,96582,54469,131904,423158,
18:08:12,96510,54469,131904,423082,
18:08:15,96546,54453,131904,423122,
18:08:17,97966,67645,222652,527780,
18:08:19,86498,67865,222228,516302,
18:08:21,100078,55657,132984,428102,
18:08:23,99130,55573,134036,427992,
18:08:25,97714,55565,134196,426734,
18:08:27,97730,55549,134196,426730,
18:08:29,97730,55533,134196,426714,
18:08:31,97674,55513,134196,426626,
18:08:33,100290,68473,221440,530124,
18:08:35,89398,68561,222748,520470,
18:08:37,88018,68729,223252,519706,
18:08:39,99014,56493,134232,429114,
18:08:41,98998,56457,134120,428886,
18:08:43,98414,56461,134412,428586,
18:08:45,98466,56445,134412,428662,
18:08:47,98474,56405,134412,428590,
18:08:49,100814,69181,150372,460122,
18:08:51,90762,69393,222588,522330,
18:08:53,90766,69553,223480,523514,
18:08:55,100654,56501,134784,431510,
18:08:58,100402,56509,134828,431092,
18:09:00,100402,56493,134828,431100,
18:09:02,99674,56489,134828,430324,
18:09:04,99686,56473,134828,430336,
18:09:06,100174,56969,134828,431582,
18:09:08,89670,69625,192324,491294,
18:09:10,89694,69785,222456,521726,
18:09:12,103354,57213,134976,435154,
18:09:14,101278,57173,134956,432788,
18:09:16,101294,57181,135088,432950,
18:09:18,101294,57165,135088,432938,
18:09:20,101250,57169,135220,433044,
18:09:23,101266,57201,135220,433192,
18:09:25,91518,70321,223716,525144,
18:09:27,91238,70541,224504,525904,
18:09:29,102758,58265,135880,436372,
18:09:31,101978,58261,135872,435400,
18:09:33,101990,58241,135880,435424,
18:09:35,102114,58241,135880,435556,
18:09:38,101974,58233,135880,435376,
18:09:40,102050,58101,135880,435468,
18:09:42,92894,71249,221424,525674,
18:09:44,91730,71409,221780,525006,
18:09:46,105670,58937,134964,439554,
18:09:48,104990,58889,135016,438678,
18:09:50,103606,58885,135016,437286,
18:09:52,103618,58861,135016,437278,
18:09:55,103670,58861,135288,437618,
18:09:57,104146,66253,135300,445820,
18:09:59,95058,71985,194096,501090,
18:10:01,95062,72121,225152,532262,
18:10:03,107362,59493,135912,442492,
18:10:05,105454,59457,135844,440258,
18:10:08,105454,59441,135844,440238,
18:10:10,104670,59433,135844,439450,
18:10:12,104678,59441,136140,439764,
18:10:14,106494,71201,182768,500334,
18:10:16,95238,72797,224840,532526,
18:10:18,95306,72969,225620,533670,
18:10:20,106238,60557,136416,442854,
18:10:23,105582,60525,136340,441866,
18:10:25,105630,60501,136340,441910,
18:10:27,105642,60501,136340,441935,
18:10:29,105654,60497,136632,442223,
18:10:31,107626,72641,152392,472517,
18:10:33,98026,73489,225672,536899,
18:10:36,96486,73645,225952,535779,
18:10:38,107654,61113,136816,445249,
18:10:40,107410,61077,136740,444689,
18:10:42,106878,61093,137032,444461,
18:10:44,106918,61073,137032,444501,
18:10:47,106926,61049,137032,444477,
18:10:49,110290,74209,193980,518383,
18:10:51,99466,74289,225792,539505,
18:10:53,99466,74441,226276,540129,
18:10:55,108126,61709,137456,446787,
18:10:57,108138,61685,137344,446579,
18:10:59,108142,61653,137344,446579,
18:11:02,108070,61641,137344,446447,
18:11:04,108106,61601,137344,446471,
18:11:06,111674,74929,225476,551983,
18:11:08,98906,75121,225780,539449,
18:11:10,100130,63061,116800,419713,
18:11:12,111266,63037,137212,451099,
18:11:15,109734,63025,137496,449807,
18:11:17,109750,62997,137496,449803,
18:11:19,109750,63001,137504,449823,
18:11:21,109710,62977,137504,449739,
18:11:23,113090,75397,225852,554391,
18:11:25,102118,75509,226584,544015,
18:11:27,100898,63089,162416,466213,
18:11:30,111882,63145,137936,452609,
18:11:32,111882,63125,137936,452565,
18:11:34,110806,63125,137936,451441,
18:11:36,110842,63113,137936,451465,
18:11:38,110842,63093,137936,451449,
18:11:40,113450,76293,226540,556303,
18:11:43,102586,76477,227112,545979,
18:11:45,105670,63657,136012,445287,
18:11:47,112558,63573,137288,453555,
18:11:49,112606,63569,137288,453615,
18:11:51,112654,63549,137288,453623,
18:11:54,112530,63549,137288,453515,
18:11:57,114690,76665,198384,529839,
18:11:59,104430,77037,227092,548611,
18:12:01,102946,77185,150008,470211,
18:12:03,114350,65057,138144,457273,
18:12:06,113386,65045,138144,456285,
18:12:08,113398,65061,138452,456625,
18:12:10,113438,65049,138452,456661,
18:12:12,113386,65025,138452,456549,
18:12:14,116838,77833,224308,559503,
18:12:17,103598,78049,226244,548135,
18:12:19,105010,65665,133524,444291,
18:12:21,116682,65729,138556,461119,
18:12:23,115126,65705,138556,459559,
18:12:25,115178,65705,138688,459777,
18:12:28,115186,65697,138820,459847,
18:12:30,115162,65701,138848,459875,
18:12:32,105350,78789,197352,521779,
18:12:35,105354,78965,227236,551851,
18:12:37,116534,66181,139392,462359,
18:12:39,116282,66157,139440,461929,
18:12:41,115654,66141,139440,461277,
18:12:44,115666,66141,139440,461289,
18:12:46,115726,66125,139440,461317,
18:12:48,119010,79545,197860,536675,
18:12:50,108122,79833,229960,558109,
18:12:53,109686,68553,136288,454717,
18:12:55,119198,67621,139380,466541,
18:12:57,119198,67605,139380,466497,
18:12:59,117518,67601,139396,464849,
18:13:02,117526,67593,139396,464825,
18:13:04,117926,74129,139396,472063,
18:13:06,108214,80353,226440,555815,
18:13:09,108246,80545,227132,556821,
18:13:12,113366,68205,140496,462903,
18:13:14,119822,68149,140576,468881,
18:13:16,118630,68153,140576,467685,
18:13:19,118642,68149,140576,467689,
18:13:21,118626,68109,140576,467629,
18:13:23,121482,81293,229508,572669,
18:13:26,110222,81425,228508,560603,
18:13:28,122046,68925,142724,473585,
18:13:30,121366,68897,142804,472727,
18:13:33,120022,68889,142804,471347,
18:13:35,120074,68869,142936,471553,
18:13:37,120082,68845,142936,471521,
18:13:39,122746,81873,201168,545943,
18:13:42,111878,82017,231124,565231,
18:13:44,111310,69733,122520,443691,
18:13:46,122746,69805,143156,475541,
18:13:49,122746,69781,143160,475525,
18:13:51,121434,69821,143160,474421,
18:13:53,121450,69821,143160,474357,
18:13:56,121374,69849,143160,474329,
18:13:58,111610,82381,231676,566043,
18:14:00,111614,82577,231988,566551,
18:14:03,122150,70021,144148,476023,
18:14:05,122122,70021,144328,476075,
18:14:07,121734,69997,144328,475611,
18:14:10,121786,69989,144328,475691,
18:14:12,121794,69985,144328,475671,
18:14:14,123802,83077,232456,579189,
18:14:17,112906,83337,232784,569169,
18:14:19,126066,70953,144488,481301,
18:14:21,125134,70925,144764,480323,
18:14:24,125134,70913,144764,480311,
18:14:26,123522,70893,144916,478817,
18:14:28,123522,70889,144916,478825,
18:14:31,127030,83921,231364,582325,
18:14:33,115482,84113,231892,571245,
18:14:35,127302,71761,142956,481877,
18:14:38,125086,71693,143956,480809,
18:14:40,125110,71673,143956,480857,
18:14:42,125086,71661,144232,481053,
18:14:45,125150,71661,144232,481173,
18:14:47,127562,84737,232404,585197,
18:14:49,115394,84909,233248,573819,
18:14:52,116146,72229,124276,452547,
18:14:54,126286,72225,144152,482661,
18:14:57,126334,72233,144448,483019,
18:14:59,126334,72213,144448,483015,
18:15:01,126298,72209,144448,482967,
18:15:04,126834,82985,144448,494661,
18:15:06,116470,85433,234004,575921,
18:15:09,116494,85617,234552,576741,
18:15:11,127638,73409,145192,485925,
18:15:13,126850,73393,145192,485073,
18:15:16,126890,73381,145324,485255,
18:15:18,126850,73385,145484,485357,
18:15:21,127390,80757,145488,493647,
18:15:23,117478,86253,234064,577863,
18:15:26,117510,86473,235224,579305,
18:15:28,128850,74161,145800,488533,
18:15:30,128022,74157,145800,487693,
18:15:33,128034,74141,145800,487657,
18:15:35,128050,74141,145800,487701,
18:15:38,128526,85277,192088,545999,
18:15:40,118254,87037,233004,578621,
18:15:43,118518,74625,168656,502175,
18:15:45,130406,74685,145492,490719,
18:15:48,129314,74669,145492,489563,
18:15:50,129390,74665,145492,489655,
18:15:52,129302,74661,145492,489555,
18:15:56,129694,74665,145492,490163,
18:15:58,119838,87853,235120,582819,
18:16:01,133402,75665,145348,494461,
18:16:04,131478,75637,146400,493655,
18:16:07,131430,75621,146560,493393,
18:16:10,131086,75577,146560,492985,
18:16:13,131766,87045,163248,522243,
18:16:16,121378,88653,234392,584733,
18:16:19,134698,76061,146108,497097,
18:16:22,132326,75969,146484,494683,
18:16:24,132338,75969,146616,494805,
18:16:27,132302,75965,146616,494765,
18:16:30,135082,88981,230952,595395,
18:16:33,121522,89173,232512,583499,
18:16:36,134150,76481,147132,497951,
18:16:39,133214,76465,147128,496665,
18:16:42,133254,76441,147156,496705,
18:16:45,133202,76433,147156,496637,
18:16:48,136110,89477,233812,599913,
18:16:51,123566,89681,235540,589103,
18:16:54,134794,77489,147076,499533,
18:16:57,134066,77497,147316,498891,
18:17:00,134078,77477,147316,498811,
18:17:03,134030,77453,147316,498723,
18:17:05,135798,90425,235412,602371,
18:17:08,124206,90593,235992,591449,
18:17:11,135722,78365,147456,501729,
18:17:14,135090,78357,147456,501037,
18:17:17,135126,78345,147456,501081,
18:17:20,135078,78321,147456,500981,
18:17:23,125978,91281,235844,593483,
18:17:26,129062,78773,143596,491963,
18:17:29,139222,78781,146760,505375,
18:17:32,137302,78749,146760,503471,
18:17:35,137314,78741,146760,503403,
18:17:38,139606,91833,206704,579185,
18:17:41,129126,92121,235548,597627,
18:17:44,140614,79925,147728,508847,
18:17:47,139670,79881,147848,507653,
18:17:50,138430,79869,148140,506685,
18:17:53,138478,79857,148140,506729,
18:17:56,140546,92641,236552,610557,
18:17:59,129306,92813,236956,599593,
18:18:02,138890,80565,149064,508749,
18:18:05,138902,80569,149356,509025,
18:18:08,138890,80557,149356,508989,
18:18:12,138914,80537,149356,509009,
18:18:15,128886,93605,236784,599629,
18:18:18,143110,81181,148592,513339,
18:18:21,140806,81113,149328,511585,
18:18:24,140822,81093,149488,511731,
18:18:27,140826,81065,149488,511735,
18:18:30,143906,94193,206820,585761,
18:18:33,131318,94293,237648,604153,
18:18:36,142498,82321,149776,515067,
18:18:39,141690,82301,149664,513951,
18:18:42,141762,82297,149948,514363,
18:18:45,141690,82277,149956,514215,
18:18:48,143394,94357,237556,615773,
18:18:51,132826,82569,141992,498011,
18:18:54,145466,82677,150572,519019,
18:18:57,143562,82661,150572,517079,
18:19:00,143574,82661,150572,517095,
18:19:04,145702,95405,211112,593067,
18:19:07,134770,95801,238988,610219,
18:19:10,145042,82909,150692,519157,
18:19:13,144790,82885,150580,518521,
18:19:16,144366,82869,150580,518101,
18:19:19,144374,82865,150580,518093,
18:19:22,145858,96265,208188,591211,
18:19:25,134234,96493,178516,549959,
18:19:28,145310,84277,151064,521027,
18:19:31,145390,84257,151064,521115,
18:19:34,145310,84237,151064,520987,
18:19:38,147262,95965,167392,551453,
18:19:41,136098,97153,239432,613371,
18:19:44,147542,84913,150812,524081,
18:19:47,146578,84905,151168,523195,
18:19:50,146590,84885,151168,523175,
18:19:54,146570,84853,151168,523099,
18:19:57,137338,97733,239544,615381,
18:20:00,150938,85301,150196,527255,
18:20:03,150010,85229,151460,527329,
18:20:07,148286,85213,151460,525625,
18:20:10,148294,85185,151460,525585,
18:20:13,150334,98489,239732,629815,
18:20:16,139454,98669,240176,619299,
18:20:19,148794,86421,151552,527441,
18:20:22,148862,86405,151684,527643,
18:20:26,148802,86385,151860,527685,
18:20:29,150638,98297,168172,558203,
18:20:32,139962,99429,241304,621461,
18:20:35,151262,87325,152200,531567,
18:20:38,150346,87297,152512,530709,
18:20:41,150434,87289,152512,530805,
18:20:45,150326,87273,152540,530705,
18:20:48,141566,100297,240172,623179,
18:20:51,148074,89793,148024,527129,
18:20:54,154214,87737,150724,534179,
18:20:58,152234,87733,151016,532483,
18:21:01,152246,87697,151016,532467,
18:21:04,153758,100877,240616,636749,
18:21:07,142866,101081,178952,564341,
18:21:11,143402,88333,151740,524595,
18:21:14,143454,88325,151740,524671,
18:21:17,143434,88317,151872,524761,
18:21:20,146526,101057,239296,628701,
18:21:23,142778,101273,239652,625269,
18:21:26,154714,89081,152116,537339,
18:21:30,153910,89045,152048,536181,
18:21:33,154034,89037,152048,536341,
18:21:36,153938,89033,152048,536201,
18:21:40,145142,102033,240512,629287,
18:21:43,158286,89561,153124,542173,
18:21:46,157358,89533,153384,541175,
18:21:49,155610,89521,153392,539383,
18:21:53,155670,89517,153392,539431,
18:21:56,145746,102637,242620,632069,
18:21:59,150218,90677,150764,532871,
18:22:03,157034,90641,153380,542097,
18:22:06,157046,90597,153380,542041,
18:22:09,157010,90593,153540,542159,
18:22:13,158758,103433,212512,616269,
18:22:16,148178,91533,132856,513907,
18:22:19,159782,91437,152180,545129,
18:22:23,158230,91445,152472,543877,
18:22:26,158242,91417,152472,543853,
18:22:29,159806,104245,211092,617037,
18:22:33,148750,104453,164604,559557,
18:22:36,158930,91913,153136,545467,
18:22:39,158982,91897,153428,545799,
18:22:43,158930,91901,153428,545755,
18:22:46,162114,105189,211200,620373,
18:22:49,149534,105397,242792,639625,
18:22:53,160902,93041,153756,549099,
18:22:56,160106,93013,153756,548271,
18:22:59,160162,92997,153756,548287,
18:23:03,163378,105697,241312,652577,
18:23:06,151806,105849,241268,640811,
18:23:09,161322,93737,154264,550527,
18:23:13,161370,93713,154264,550539,
18:23:16,161310,93705,154264,550447,
18:23:20,162414,105209,200624,609845,
18:23:23,151578,106781,241140,641237,
18:23:26,163250,94325,155400,554291,
18:23:30,162442,94305,155624,553545,
18:23:33,162466,94285,155624,553549,
18:23:37,163534,105577,185808,596517,
18:23:40,154838,107605,244620,648529,
18:23:44,154466,94857,155772,546509,
18:23:47,154486,94841,155944,546556,
18:23:50,154350,94817,155952,546356,
18:23:54,154846,102889,155952,555342,
18:23:57,154482,107773,243744,647882,
18:24:01,165626,95549,155992,558892,
18:24:04,164950,95537,155952,557934,
18:24:08,165002,95513,155952,557978,
18:24:11,165778,106297,202484,616668,
18:24:15,157306,108689,243828,651790,
18:24:18,166318,96009,156204,560070,
18:24:22,166370,95985,156348,560174,
18:24:25,166294,95969,156356,560074,
18:24:29,168654,107893,171616,590088,
18:24:32,157142,109437,243924,652766,
18:24:35,168278,97325,156692,564016,
18:24:39,167498,97289,156624,562950,
18:24:43,167562,97277,156624,563066,
18:24:47,170726,110041,244812,667820,
18:24:52,159702,97905,137180,536704,
18:24:56,171550,98005,156320,567856,
18:25:00,169538,97985,156324,565832,
18:25:04,171174,109997,187456,611106,
18:25:07,161542,111109,245560,660622,
18:25:11,170398,98433,156056,566990,
18:25:14,170546,98413,156056,567214,
18:25:18,170390,98409,156380,567350,
18:25:22,172346,111501,244232,670648,
18:25:25,160762,99537,167216,569934,
18:25:29,173134,99613,156416,571318,
18:25:32,171650,99593,156704,570128,
18:25:36,171662,99561,156704,570088,
18:25:39,172774,112413,216080,643916,
18:25:43,166246,100505,154816,564214,
18:25:46,173050,100437,156640,572506,
18:25:50,173122,100425,156932,572874,
18:25:54,173038,100397,156932,572746,
18:25:57,163710,113289,245860,665410,
18:26:01,175154,100245,157196,575248,
18:26:04,174542,100229,157084,574232,
18:26:08,173818,100213,157084,573496,
18:26:12,175998,112653,173572,605046,
18:26:15,166102,113653,246020,668358,
18:26:19,174978,101569,157472,576444,
18:26:22,175042,101533,157472,576448,
18:26:26,174970,101525,157472,576344,
18:26:30,178262,114101,246236,681432,
18:26:33,165650,114345,247476,670198,
18:26:37,177114,102141,157900,579590,
18:26:40,176254,102125,157900,578694,
18:26:44,176218,102105,157900,578618,
18:26:48,178466,115121,246168,682546,
18:26:51,168282,102529,137956,551433,
18:26:55,180126,102521,158228,583428,
18:26:59,178198,102505,158228,581472,
18:27:02,178138,102477,158228,581388,
18:27:06,179690,115809,246436,684938,
18:27:10,181886,103681,157224,585780,
18:27:13,180978,103617,158188,585462,
18:27:17,179418,103573,158348,584008,
18:27:21,179306,102973,158348,583424,
18:27:25,169558,116797,247044,676258,
18:27:28,180854,104617,158268,586632,
18:27:32,180114,104613,158448,585926,
18:27:36,180198,104593,158448,585946,
