time,down,up,down_speed,up_speed
17:59:50,8779.337890625,242.7236328125,0.0,0.0,
17:59:51,8795.85546875,244.9013671875,14.72,1.94,
17:59:52,8796.5341796875,245.6005859375,0.6,0.62,
17:59:54,8796.5341796875,245.6005859375,0.0,0.0,
17:59:55,8796.5341796875,245.6005859375,0.0,0.0,
17:59:56,8796.666015625,245.7021484375,0.11,0.09,
17:59:57,8796.716796875,245.7529296875,0.04,0.04,
17:59:58,8796.830078125,245.9052734375,0.1,0.13,
17:59:59,8796.830078125,245.9052734375,0.0,0.0,
18:00:00,8796.830078125,245.9052734375,0.0,0.0,
18:00:02,8796.830078125,245.9052734375,0.0,0.0,
18:00:03,8797.3251953125,249.0634765625,0.44,2.78,
18:00:04,8799.138671875,249.5439453125,1.61,0.43,
18:00:05,8799.138671875,249.5439453125,0.0,0.0,
18:00:06,8799.138671875,249.5439453125,0.0,0.0,
18:00:07,8799.4228515625,249.7978515625,0.24,0.22,
18:00:09,8816.068359375,252.1552734375,13.94,1.97,
18:00:10,8816.068359375,252.1552734375,0.0,0.0,
18:00:11,8816.068359375,252.1552734375,0.0,0.0,
18:00:12,8816.068359375,252.1552734375,0.0,0.0,
18:00:13,8816.123046875,252.2490234375,0.05,0.08,
18:00:14,8816.123046875,252.2490234375,0.0,0.0,
18:00:16,8816.123046875,252.2490234375,0.0,0.0,
18:00:17,8816.123046875,252.2490234375,0.0,0.0,
18:00:18,8816.701171875,252.9560546875,0.49,0.6,
18:00:19,8816.8056640625,253.0595703125,0.09,0.08,
18:00:20,8818.5771484375,256.0283203125,1.46,2.45,
18:00:22,8818.5771484375,256.0283203125,0.0,0.0,
18:00:23,8818.6708984375,256.1220703125,0.08,0.08,
18:00:24,8818.6708984375,256.1220703125,0.0,0.0,
18:00:25,8835.1884765625,258.6123046875,13.99,2.11,
18:00:26,8835.1884765625,258.6123046875,0.0,0.0,
18:00:27,8835.2431640625,258.7060546875,0.05,0.08,
18:00:29,8835.2431640625,258.7060546875,0.0,0.0,
18:00:30,8835.2431640625,258.7060546875,0.0,0.0,
18:00:31,8835.7822265625,258.8701171875,0.47,0.14,
18:00:32,8835.7822265625,258.8701171875,0.0,0.0,
18:00:33,8835.8955078125,259.0224609375,0.1,0.14,
18:00:34,8836.0439453125,259.2177734375,0.13,0.17,
18:00:36,8836.0439453125,259.2177734375,0.0,0.0,
18:00:37,8837.919921875,262.2900390625,1.6,2.63,
18:00:38,8838.013671875,262.3837890625,0.08,0.08,
18:00:39,8838.013671875,262.3837890625,0.0,0.0,
18:00:40,8838.013671875,262.3837890625,0.0,0.0,
18:00:41,8838.013671875,262.3837890625,0.0,0.0,
18:00:42,8838.669921875,264.8701171875,0.58,2.21,
18:00:44,8855.1875,265.6201171875,14.44,0.66,
18:00:45,8855.53515625,265.7841796875,0.3,0.14,
18:00:46,8855.5859375,265.7841796875,0.04,0.0,
18:00:47,8855.5859375,265.7841796875,0.0,0.0,
18:00:48,8855.69921875,266.3798828125,0.1,0.51,
18:00:49,8862.0625,268.64453125,5.41,1.93,
18:00:51,8862.0625,268.64453125,0.0,0.0,
18:00:52,8862.0625,268.64453125,0.0,0.0,
18:00:53,8862.17578125,268.796875,0.1,0.13,
18:00:54,8862.2802734375,268.900390625,0.09,0.09,
18:00:55,8864.0517578125,271.869140625,1.56,2.61,
18:00:56,8864.0517578125,271.869140625,0.0,0.0,
18:00:57,8864.1455078125,271.962890625,0.08,0.08,
18:00:59,8864.1455078125,271.962890625,0.0,0.0,
18:01:00,8880.7021484375,274.4921875,14.43,2.21,
18:01:01,8880.7021484375,274.4921875,0.0,0.0,
18:01:02,8880.7021484375,274.4921875,0.0,0.0,
18:01:03,8880.7568359375,274.5859375,0.05,0.08,
18:01:04,8880.7568359375,274.6640625,0.0,0.07,
18:01:06,8880.7568359375,274.6640625,0.0,0.0,
18:01:07,8880.7568359375,274.6640625,0.0,0.0,
18:01:08,8880.8701171875,274.81640625,0.1,0.13,
18:01:09,8880.8701171875,274.81640625,0.0,0.0,
18:01:10,8880.8701171875,274.81640625,0.0,0.0,
18:01:11,8883.021484375,278.333984375,1.81,2.96,
18:01:12,8883.875,279.248046875,0.75,0.8,
18:01:14,8883.875,279.248046875,0.0,0.0,
18:01:15,8883.875,279.248046875,0.0,0.0,
18:01:16,8883.875,279.248046875,0.0,0.0,
18:01:17,8900.431640625,281.77734375,14.42,2.2,
18:01:18,8900.486328125,281.87109375,0.05,0.08,
18:01:19,8900.5673828125,281.921875,0.07,0.05,
18:01:20,8900.5673828125,281.921875,0.0,0.0,
18:01:22,8900.5673828125,281.921875,0.0,0.0,
18:01:23,8900.6806640625,282.07421875,0.1,0.13,
18:01:24,8900.6806640625,282.07421875,0.0,0.0,
18:01:25,8900.7314453125,282.125,0.04,0.04,
18:01:26,8900.7314453125,282.125,0.0,0.0,
18:01:27,8900.7861328125,282.21875,0.05,0.08,
18:01:29,8902.513671875,285.240234375,1.43,2.5,
18:01:30,8902.662109375,285.291015625,0.13,0.05,
18:01:31,8902.662109375,285.291015625,0.0,0.0,
18:01:32,8902.662109375,285.291015625,0.0,0.0,
18:01:33,8904.6845703125,287.54296875,1.78,1.98,
18:01:34,8919.41015625,287.77734375,12.45,0.2,
18:01:36,8919.41015625,287.77734375,0.0,0.0,
18:01:37,8919.41015625,287.77734375,0.0,0.0,
18:01:38,8919.96875,288.42578125,0.47,0.54,
18:01:39,8919.96875,288.42578125,0.0,0.0,
18:01:40,8919.96875,288.42578125,0.0,0.0,
18:01:41,8919.96875,288.42578125,0.0,0.0,
18:01:43,8920.08203125,288.578125,0.1,0.14,
18:01:44,8920.08203125,288.578125,0.0,0.0,
18:01:45,8920.1865234375,288.681640625,0.09,0.09,
18:01:46,8921.9580078125,291.650390625,1.5,2.51,
18:01:47,8921.9580078125,291.650390625,0.0,0.0,
18:01:48,8922.0517578125,291.744140625,0.08,0.08,
18:01:49,8922.330078125,291.744140625,0.25,0.0,
18:01:51,8938.84765625,294.234375,14.29,2.15,
18:01:52,8938.84765625,294.234375,0.0,0.0,
18:01:53,8938.90234375,294.328125,0.05,0.08,
18:01:54,8938.90234375,294.328125,0.0,0.0,
18:01:55,8938.90234375,294.328125,0.0,0.0,
18:01:56,8938.90234375,294.328125,0.0,0.0,
18:01:57,8939.015625,294.48046875,0.1,0.13,
18:01:59,8939.015625,294.48046875,0.0,0.0,
18:02:00,8939.015625,294.48046875,0.0,0.0,
18:02:01,8939.015625,294.48046875,0.0,0.0,
18:02:02,8941.3154296875,298.6484375,1.89,3.42,
18:02:03,8941.5068359375,298.79296875,0.17,0.13,
18:02:05,8941.5068359375,298.79296875,0.0,0.0,
18:02:06,8941.5068359375,298.79296875,0.0,0.0,
18:02:07,8941.5849609375,300.572265625,0.07,1.58,
18:02:08,8958.0791015625,301.298828125,14.39,0.63,
18:02:09,8958.0791015625,301.298828125,0.0,0.0,
18:02:10,8958.0791015625,301.298828125,0.0,0.0,
18:02:11,8958.0791015625,301.298828125,0.0,0.0,
18:02:13,8958.1923828125,301.451171875,0.1,0.13,
18:02:14,8958.1923828125,301.451171875,0.0,0.0,
18:02:15,8958.1923828125,301.451171875,0.0,0.0,
18:02:16,8958.1923828125,301.451171875,0.0,0.0,
18:02:17,8958.1923828125,301.451171875,0.0,0.0,
18:02:18,8958.4423828125,301.740234375,0.21,0.24,
18:02:20,8960.517578125,305.18359375,1.8,2.99,
18:02:21,8960.615234375,305.234375,0.09,0.05,
18:02:22,8960.615234375,305.234375,0.0,0.0,
18:02:23,8960.767578125,305.38671875,0.13,0.13,
18:02:24,8960.767578125,306.5927734375,0.0,1.07,
18:02:25,8977.36328125,307.876953125,14.25,1.1,
18:02:27,8977.36328125,307.876953125,0.0,0.0,
18:02:28,8977.8828125,308.525390625,0.45,0.56,
18:02:29,8977.8828125,308.525390625,0.0,0.0,
18:02:30,8977.8828125,308.525390625,0.0,0.0,
18:02:31,8977.8828125,308.525390625,0.0,0.0,
18:02:32,8977.8828125,308.525390625,0.0,0.0,
18:02:34,8977.99609375,308.677734375,0.1,0.13,
18:02:35,8977.99609375,308.677734375,0.0,0.0,
18:02:36,8977.99609375,308.7421875,0.0,0.06,
18:02:37,8979.8720703125,311.75,1.61,2.58,
18:02:38,8979.9658203125,311.84375,0.08,0.08,
18:02:39,8979.9658203125,311.84375,0.0,0.0,
18:02:41,8979.9658203125,311.84375,0.0,0.0,
18:02:42,8996.5615234375,314.451171875,13.75,2.16,
18:02:43,8996.6552734375,314.544921875,0.08,0.08,
18:02:44,8996.6552734375,314.544921875,0.0,0.0,
18:02:45,8996.6552734375,314.544921875,0.0,0.0,
18:02:46,8996.6552734375,314.544921875,0.0,0.0,
18:02:47,8996.6552734375,314.544921875,0.0,0.0,
18:02:49,9002.86328125,315.638671875,5.32,0.94,
18:02:50,9003.1904296875,317.41015625,0.29,1.56,
18:02:51,9003.1904296875,317.41015625,0.0,0.0,
18:02:52,9003.1904296875,317.41015625,0.0,0.0,
18:02:53,9005.099609375,320.599609375,1.66,2.78,
18:02:54,9006.0078125,321.802734375,0.79,1.05,
18:02:56,9006.0078125,321.802734375,0.0,0.0,
18:02:57,9006.0078125,321.802734375,0.0,0.0,
18:02:58,9006.16015625,321.955078125,0.13,0.13,
18:02:59,9023.6103515625,324.41796875,15.0,2.12,
18:03:00,9023.6103515625,324.41796875,0.0,0.0,
18:03:01,9023.6103515625,324.41796875,0.0,0.0,
18:03:03,9023.6650390625,324.51171875,0.05,0.08,
18:03:04,9023.6650390625,324.51171875,0.0,0.0,
18:03:05,9023.6650390625,324.51171875,0.0,0.0,
18:03:06,9023.6650390625,324.51171875,0.0,0.0,
18:03:07,9023.6650390625,324.51171875,0.0,0.0,
18:03:08,9023.7783203125,324.6640625,0.09,0.13,
18:03:10,9023.7783203125,324.6640625,0.0,0.0,
18:03:11,9025.505859375,327.685546875,1.51,2.64,
18:03:12,9025.654296875,327.736328125,0.13,0.04,
18:03:13,9025.748046875,327.830078125,0.08,0.08,
18:03:14,9025.748046875,327.830078125,0.0,0.0,
18:03:15,9025.748046875,327.830078125,0.0,0.0,
18:03:16,9027.5400390625,329.9296875,1.59,1.86,
18:03:18,9027.5947265625,330.0234375,0.05,0.08,
18:03:19,9027.5947265625,330.0234375,0.0,0.0,
18:03:20,9042.82421875,331.08203125,13.45,0.94,
18:03:21,9042.82421875,331.08203125,0.0,0.0,
18:03:22,9042.82421875,331.08203125,0.0,0.0,
18:03:23,9057.7021484375,331.6640625,12.61,0.49,
18:03:25,9057.7021484375,331.6640625,0.0,0.0,
18:03:26,9057.7021484375,331.6640625,0.0,0.0,
18:03:27,9057.7412109375,332.048828125,0.03,0.33,
18:03:28,9059.96875,335.251953125,1.87,2.69,
18:03:29,9059.96875,335.251953125,0.0,0.0,
18:03:30,9059.96875,335.251953125,0.0,0.0,
18:03:32,9059.96875,335.251953125,0.0,0.0,
18:03:33,9076.580078125,337.7578125,14.65,2.21,
18:03:34,9076.580078125,337.90234375,0.0,0.13,
18:03:35,9076.728515625,337.953125,0.12,0.04,
18:03:36,9076.728515625,337.953125,0.0,0.0,
18:03:37,9076.728515625,337.953125,0.0,0.0,
18:03:39,9076.841796875,338.10546875,0.1,0.13,
18:03:40,9076.841796875,338.10546875,0.0,0.0,
18:03:41,9076.841796875,338.10546875,0.0,0.0,
18:03:42,9076.841796875,338.10546875,0.0,0.0,
18:03:43,9076.896484375,338.19921875,0.04,0.08,
18:03:45,9079.1396484375,341.775390625,1.84,2.94,
18:03:46,9079.2373046875,341.826171875,0.09,0.05,
18:03:47,9079.2373046875,341.826171875,0.0,0.0,
18:03:48,9079.3896484375,341.978515625,0.13,0.13,
18:03:49,9079.4677734375,343.7578125,0.07,1.6,
18:03:50,9096.06640625,344.2607421875,14.77,0.45,
18:03:52,9096.06640625,344.392578125,0.0,0.11,
18:03:53,9096.12109375,344.486328125,0.04,0.08,
18:03:54,9096.12109375,344.486328125,0.0,0.0,
18:03:55,9096.90625,344.814453125,0.69,0.29,
18:03:56,9097.1484375,344.927734375,0.21,0.1,
18:03:57,9097.1484375,344.927734375,0.0,0.0,
18:03:59,9097.26171875,345.080078125,0.09,0.13,
18:04:00,9097.26171875,345.080078125,0.0,0.0,
18:04:01,9097.26171875,345.080078125,0.0,0.0,
18:04:02,9099.0400390625,348.1015625,1.58,2.69,
18:04:03,9099.2314453125,348.509765625,0.17,0.36,
18:04:04,9099.2314453125,348.509765625,0.0,0.0,
18:04:05,9099.2314453125,348.509765625,0.0,0.0,
18:04:07,9101.0234375,350.609375,1.52,1.78,
18:04:08,9115.8037109375,351.1328125,12.67,0.45,
18:04:09,9115.8037109375,351.1328125,0.0,0.0,
18:04:10,9116.2685546875,351.6875,0.41,0.49,
18:04:11,9116.2685546875,351.6875,0.0,0.0,
18:04:12,9116.2685546875,351.6875,0.0,0.0,
18:04:13,9116.3818359375,351.83984375,0.1,0.13,
18:04:15,9116.3818359375,351.83984375,0.0,0.0,
18:04:16,9116.3818359375,351.83984375,0.0,0.0,
18:04:17,9116.3818359375,351.83984375,0.0,0.0,
18:04:18,9116.541015625,352.232421875,0.13,0.33,
18:04:19,9118.3125,355.201171875,1.49,2.5,
18:04:20,9118.3125,355.201171875,0.0,0.0,
18:04:22,9118.3125,355.201171875,0.0,0.0,
18:04:23,9118.46484375,355.353515625,0.13,0.13,
18:04:24,9135.060546875,357.9609375,13.59,2.14,
18:04:25,9135.060546875,357.9609375,0.0,0.0,
18:04:26,9135.060546875,357.9609375,0.0,0.0,
18:04:27,9135.615234375,358.125,0.48,0.14,
18:04:29,9135.818359375,358.8203125,0.18,0.62,
18:04:30,9135.818359375,358.8203125,0.0,0.0,
18:04:31,9135.818359375,358.8203125,0.0,0.0,
18:04:32,9135.818359375,358.8203125,0.0,0.0,
18:04:33,9135.931640625,358.97265625,0.1,0.13,
18:04:34,9135.931640625,358.97265625,0.0,0.0,
18:04:36,9138.1513671875,362.720703125,1.88,3.18,
18:04:37,9138.8427734375,363.326171875,0.61,0.54,
18:04:38,9138.9365234375,363.419921875,0.08,0.08,
18:04:39,9138.9365234375,363.419921875,0.0,0.0,
18:04:40,9138.9755859375,364.9169921875,0.03,1.28,
18:04:41,9155.5322265625,365.87109375,14.51,0.84,
18:04:43,9155.5322265625,365.87109375,0.0,0.0,
18:04:44,9155.6259765625,365.96484375,0.08,0.08,
18:04:45,9155.6259765625,365.96484375,0.0,0.0,
18:04:46,9155.6259765625,365.96484375,0.0,0.0,
18:04:47,9155.6259765625,365.96484375,0.0,0.0,
18:04:48,9155.7978515625,366.619140625,0.15,0.58,
18:04:49,9162.1611328125,368.8515625,5.42,1.9,
18:04:51,9162.1611328125,368.8515625,0.0,0.0,
18:04:52,9162.1611328125,368.8515625,0.0,0.0,
18:04:53,9163.982421875,371.966796875,1.6,2.74,
18:04:54,9164.130859375,372.017578125,0.12,0.04,
18:04:55,9164.130859375,372.017578125,0.0,0.0,
18:04:56,9164.130859375,372.017578125,0.0,0.0,
18:04:58,9164.130859375,373.29296875,0.0,1.06,
18:04:59,9180.91796875,374.26953125,14.42,0.84,
18:05:00,9180.91796875,374.26953125,0.0,0.0,
18:05:01,9181.0537109375,374.67578125,0.11,0.34,
18:05:02,9181.439453125,375.26953125,0.33,0.51,
18:05:03,9181.494140625,375.36328125,0.05,0.08,
18:05:05,9181.494140625,375.36328125,0.0,0.0,
18:05:06,9181.494140625,375.36328125,0.0,0.0,
18:05:07,9181.494140625,375.36328125,0.0,0.0,
18:05:08,9181.607421875,375.515625,0.1,0.13,
18:05:09,9181.7119140625,375.619140625,0.09,0.09,
18:05:10,9183.4833984375,378.572265625,1.54,2.56,
18:05:11,9183.4833984375,378.572265625,0.0,0.0,
18:05:13,9183.5771484375,378.666015625,0.08,0.08,
18:05:14,9183.5771484375,378.666015625,0.0,0.0,
18:05:15,9200.1337890625,380.7265625,14.08,1.75,
18:05:16,9200.1337890625,380.7265625,0.0,0.0,
18:05:17,9200.1337890625,380.7265625,0.0,0.0,
18:05:18,9200.2275390625,380.8203125,0.08,0.08,
18:05:20,9200.30859375,380.87109375,0.07,0.04,
18:05:21,9200.30859375,380.87109375,0.0,0.0,
18:05:22,9200.30859375,380.87109375,0.0,0.0,
18:05:23,9200.421875,381.0234375,0.09,0.13,
18:05:24,9200.421875,381.0234375,0.0,0.0,
18:05:25,9200.47265625,381.07421875,0.04,0.04,
18:05:27,9202.6650390625,384.650390625,1.84,3.01,
18:05:28,9202.9072265625,384.794921875,0.22,0.13,
18:05:29,9202.9072265625,384.794921875,0.0,0.0,
18:05:30,9202.9072265625,384.794921875,0.0,0.0,
18:05:31,9202.9853515625,386.3310546875,0.07,1.36,
18:05:32,9219.4638671875,386.97265625,14.37,0.56,
18:05:33,9219.5576171875,387.06640625,0.08,0.08,
18:05:35,9219.5576171875,387.06640625,0.0,0.0,
18:05:36,9219.5576171875,387.06640625,0.0,0.0,
18:05:37,9219.5576171875,387.06640625,0.0,0.0,
18:05:38,9219.6708984375,387.21875,0.09,0.13,
18:05:39,9219.6708984375,387.21875,0.0,0.0,
18:05:40,9219.6708984375,387.21875,0.0,0.0,
18:05:42,9219.6708984375,387.21875,0.0,0.0,
18:05:43,9219.830078125,387.736328125,0.14,0.45,
18:05:44,9221.8984375,390.806640625,1.67,2.48,
18:05:45,9221.8984375,390.806640625,0.0,0.0,
18:05:46,9221.8984375,390.806640625,0.0,0.0,
18:05:47,9221.8984375,390.806640625,0.0,0.0,
18:05:49,9238.646484375,393.41015625,14.85,2.31,
18:05:50,9238.646484375,393.41015625,0.0,0.0,
18:05:51,9238.646484375,393.41015625,0.0,0.0,
18:05:52,9239.111328125,393.96484375,0.41,0.49,
18:05:53,9239.166015625,394.05859375,0.05,0.08,
18:05:54,9239.166015625,394.05859375,0.0,0.0,
18:05:55,9239.166015625,394.05859375,0.0,0.0,
18:05:57,9239.166015625,394.05859375,0.0,0.0,
18:05:58,9239.166015625,394.05859375,0.0,0.0,
18:05:59,9239.279296875,394.2109375,0.1,0.13,
18:06:00,9240.8994140625,396.927734375,1.43,2.4,
18:06:01,9241.1552734375,397.267578125,0.22,0.29,
18:06:02,9241.1552734375,397.267578125,0.0,0.0,
18:06:03,9241.2490234375,397.361328125,0.08,0.08,
18:06:05,9241.2490234375,397.361328125,0.0,0.0,
18:06:06,9257.8447265625,399.96875,14.23,2.24,
18:06:07,9257.8447265625,399.96875,0.0,0.0,
18:06:08,9257.9384765625,400.0625,0.08,0.08,
18:06:09,9257.9384765625,400.0625,0.0,0.0,
18:06:10,9257.9384765625,400.0625,0.0,0.0,
18:06:12,9257.9384765625,400.0625,0.0,0.0,
18:06:13,9258.0517578125,400.21484375,0.09,0.13,
18:06:14,9258.0517578125,400.21484375,0.0,0.0,
18:06:15,9258.0517578125,400.21484375,0.0,0.0,
18:06:16,9258.0517578125,400.279296875,0.0,0.06,
18:06:17,9260.666015625,404.130859375,2.2,3.24,
18:06:18,9260.759765625,404.224609375,0.08,0.08,
18:06:20,9260.759765625,404.224609375,0.0,0.0,
18:06:21,9260.759765625,404.224609375,0.0,0.0,
18:06:22,9277.31640625,406.36328125,14.11,1.82,
18:06:23,9277.41015625,406.45703125,0.08,0.08,
18:06:24,9277.41015625,406.45703125,0.0,0.0,
18:06:25,9277.41015625,406.45703125,0.0,0.0,
18:06:27,9277.41015625,406.45703125,0.0,0.0,
18:06:28,9277.41015625,406.45703125,0.0,0.0,
18:06:29,9277.5234375,406.609375,0.1,0.13,
18:06:30,9277.5234375,406.609375,0.0,0.0,
18:06:31,9277.5234375,406.609375,0.0,0.0,
18:06:32,9277.5234375,406.609375,0.0,0.0,
18:06:34,9279.2373046875,409.509765625,1.48,2.5,
18:06:35,9279.4541015625,409.775390625,0.19,0.23,
18:06:36,9279.4541015625,409.775390625,0.0,0.0,
18:06:37,9279.4541015625,409.775390625,0.0,0.0,
18:06:38,9279.6064453125,409.927734375,0.13,0.13,
18:06:39,9296.2021484375,412.45703125,14.79,2.25,
18:06:40,9296.2021484375,412.45703125,0.0,0.0,
18:06:42,9296.6669921875,413.01171875,0.4,0.48,
18:06:43,9296.6669921875,413.01171875,0.0,0.0,
18:06:44,9296.7607421875,413.10546875,0.08,0.08,
18:06:45,9296.7607421875,413.10546875,0.0,0.0,
18:06:46,9296.7607421875,413.10546875,0.0,0.0,
18:06:47,9296.7607421875,413.10546875,0.0,0.0,
18:06:49,9302.96875,414.1875,5.44,0.95,
18:06:50,9303.2958984375,415.953125,0.28,1.51,
18:06:51,9305.3203125,419.380859375,1.72,2.91,
18:06:52,9305.46875,419.431640625,0.13,0.05,
18:06:53,9305.5625,419.525390625,0.08,0.08,
18:06:54,9305.5625,419.525390625,0.0,0.0,
18:06:56,9307.3935546875,421.625,1.61,1.85,
18:06:57,9322.119140625,422.0546875,12.44,0.36,
18:06:58,9322.119140625,422.109375,0.0,0.05,
18:06:59,9322.212890625,422.1484375,0.08,0.03,
18:07:00,9322.212890625,422.1484375,0.0,0.0,
18:07:01,9322.212890625,422.1484375,0.0,0.0,
18:07:02,9322.212890625,422.1484375,0.0,0.0,
18:07:04,9322.326171875,422.30078125,0.1,0.13,
18:07:05,9322.326171875,422.30078125,0.0,0.0,
18:07:06,9322.326171875,422.30078125,0.0,0.0,
18:07:07,9322.8955078125,422.958984375,0.51,0.59,
18:07:08,9324.7607421875,426.021484375,1.67,2.74,
18:07:09,9324.7607421875,426.021484375,0.0,0.0,
18:07:11,9324.7607421875,426.021484375,0.0,0.0,
18:07:12,9324.7607421875,426.021484375,0.0,0.0,
18:07:13,9341.8837890625,428.37890625,14.81,2.04,
18:07:14,9341.9345703125,428.37890625,0.04,0.0,
18:07:15,9341.9345703125,428.37890625,0.0,0.0,
18:07:16,9342.1767578125,428.4921875,0.21,0.1,
18:07:18,9342.1767578125,428.4921875,0.0,0.0,
18:07:19,9342.2900390625,428.64453125,0.1,0.13,
18:07:20,9342.37109375,428.6953125,0.07,0.05,
18:07:21,9342.37109375,428.6953125,0.0,0.0,
18:07:22,9342.37109375,428.6953125,0.0,0.0,
18:07:23,9342.42578125,428.7890625,0.05,0.08,
18:07:24,9344.3525390625,431.912109375,1.59,2.59,
18:07:26,9344.3525390625,431.912109375,0.0,0.0,
18:07:27,9344.3525390625,431.912109375,0.0,0.0,
18:07:28,9344.5048828125,432.064453125,0.13,0.13,
18:07:29,9361.1005859375,434.59375,14.61,2.23,
18:07:30,9361.1005859375,434.59375,0.0,0.0,
18:07:31,9361.1005859375,434.59375,0.0,0.0,
18:07:32,9361.5654296875,435.1484375,0.4,0.47,
18:07:34,9361.6201171875,435.2421875,0.05,0.08,
18:07:35,9361.6201171875,435.2421875,0.0,0.0,
18:07:36,9361.6201171875,435.2421875,0.0,0.0,
18:07:37,9361.6201171875,435.2421875,0.0,0.0,
18:07:38,9361.7333984375,435.39453125,0.1,0.13,
18:07:39,9361.7333984375,435.39453125,0.0,0.0,
18:07:41,9361.837890625,437.927734375,0.09,2.2,
18:07:42,9363.609375,438.466796875,1.56,0.47,
18:07:43,9363.703125,438.560546875,0.08,0.08,
18:07:44,9363.703125,438.560546875,0.0,0.0,
18:07:45,9363.703125,438.560546875,0.0,0.0,
18:07:46,9380.259765625,440.66015625,14.14,1.79,
18:07:47,9380.259765625,440.73828125,0.0,0.07,
18:07:49,9380.353515625,440.83203125,0.08,0.08,
18:07:50,9380.353515625,440.83203125,0.0,0.0,
18:07:51,9380.353515625,440.83203125,0.0,0.0,
18:07:52,9380.353515625,440.83203125,0.0,0.0,
18:07:53,9380.466796875,440.984375,0.1,0.13,
18:07:54,9380.466796875,440.984375,0.0,0.0,
18:07:55,9380.466796875,440.984375,0.0,0.0,
18:07:57,9380.466796875,440.984375,0.0,0.0,
18:07:58,9382.6865234375,444.716796875,1.9,3.2,
18:07:59,9383.4716796875,445.416015625,0.7,0.62,
18:08:00,9383.4716796875,445.416015625,0.0,0.0,
18:08:01,9383.4716796875,445.416015625,0.0,0.0,
18:08:02,9383.5283203125,447.0673828125,0.05,1.39,
18:08:04,9400.1005859375,448.484375,14.29,1.22,
18:08:05,9400.1005859375,448.484375,0.0,0.0,
18:08:06,9400.1005859375,448.484375,0.0,0.0,
18:08:07,9400.1005859375,448.484375,0.0,0.0,
18:08:08,9400.2138671875,448.63671875,0.1,0.13,
18:08:09,9400.2138671875,448.63671875,0.0,0.0,
18:08:11,9400.2138671875,448.63671875,0.0,0.0,
18:08:12,9400.2138671875,448.63671875,0.0,0.0,
18:08:13,9400.2138671875,448.63671875,0.0,0.0,
18:08:14,9400.2685546875,448.73046875,0.05,0.08,
18:08:15,9402.14453125,451.802734375,1.64,2.68,
18:08:16,9402.14453125,451.802734375,0.0,0.0,
18:08:17,9402.14453125,451.802734375,0.0,0.0,
18:08:19,9402.296875,451.955078125,0.13,0.13,
