time,cpu
17:16:57,0.0%
17:16:58,44.07%
17:17:00,29.43%
17:17:01,7.81%
17:17:02,6.73%
17:17:04,4.49%
17:17:05,6.76%
17:17:06,6.74%
17:17:07,9.36%
17:17:09,31.46%
17:17:10,30.46%
17:17:11,9.07%
17:17:13,6.81%
17:17:14,6.75%
17:17:15,13.58%
17:17:17,8.33%
17:17:18,11.11%
17:17:19,37.01%
17:17:20,32.29%
17:17:22,31.28%
17:17:23,30.14%
17:17:24,30.01%
17:17:25,24.32%
