time,down,up,down_speed,up_speed
18:17:33,0.0,0.0,0.0,0.0,
18:17:34,0.30859375,0.57421875,0.24,0.45,
18:17:35,0.30859375,0.57421875,0.0,0.0,
18:17:36,0.30859375,0.57421875,0.0,0.0,
18:17:38,0.30859375,0.57421875,0.0,0.0,
18:17:39,0.30859375,0.57421875,0.0,0.0,
18:17:40,0.36328125,0.66796875,0.05,0.08,
18:17:41,0.36328125,0.66796875,0.0,0.0,
18:17:42,0.36328125,0.66796875,0.0,0.0,
