time,dalick,native,graphics,total
18:17:33,32407,20449,82180,215167,
18:17:35,32327,20477,82180,214987,
18:17:36,32323,20477,82180,214955,
18:17:38,32323,20457,82180,214935,
18:17:39,30055,20457,82180,212667,
18:17:41,30067,20457,82180,212679,
18:17:42,30067,20453,82180,212675,
