time,down,up,down_speed,up_speed
18:27:00,0.0,0.0,0.0,0.0,
18:27:02,0.0,0.0,0.0,0.0,
18:27:03,0.0,0.0,0.0,0.0,
18:27:04,0.0,0.0,0.0,0.0,
18:27:05,0.0,0.0,0.0,0.0,
18:27:06,0.0,0.0,0.0,0.0,
18:27:07,0.0,0.0,0.0,0.0,
18:27:08,0.0,0.0,0.0,0.0,
18:27:10,0.0,0.0,0.0,0.0,
