time,dalick,native,graphics,total
18:27:01,24481,20302,34640,154268,
18:27:02,24509,20302,34640,154284,
18:27:04,24509,20302,34640,154288,
18:27:05,24509,20302,34640,154284,
18:27:07,24389,20302,34640,154152,
18:27:08,24417,20302,34640,154184,
18:27:09,24417,20302,34640,154192,
