time,cpu
17:06:57,0.0%
17:06:59,43.96%
17:07:00,26.35%
17:07:01,11.11%
17:07:03,3.25%
17:07:04,7.29%
17:07:05,6.64%
17:07:06,7.15%
17:07:08,13.3%
17:07:09,36.49%
17:07:10,30.45%
17:07:12,9.16%
17:07:13,9.03%
17:07:14,5.16%
17:07:15,7.74%
17:07:17,9.01%
17:07:18,9.85%
17:07:19,34.93%
17:07:20,36.06%
17:07:22,35.04%
17:07:23,32.48%
17:07:24,31.96%
17:07:26,36.61%
17:07:27,31.88%
17:07:28,34.86%
17:07:29,33.33%
17:07:31,30.8%
17:07:32,35.19%
17:07:33,34.05%
17:07:35,36.65%
17:07:36,29.45%
