time,dalick,native,graphics,total
16:38:57,32611,22945,175316,290860,
16:38:58,31947,22521,175316,287254,
16:39:00,31947,22541,175316,287274,
16:39:02,31947,22713,174896,287050,
16:39:03,49183,27285,163436,299910,
16:39:05,49239,24765,157732,292208,
