time,down,up,down_speed,up_speed
16:38:56,0.0,0.0,0.0,0.0,
16:38:57,0.0,0.0,0.0,0.0,
16:38:59,0.0,0.0,0.0,0.0,
16:39:00,0.0,0.0,0.0,0.0,
16:39:01,0.0,0.0,0.0,0.0,
16:39:02,1.0146484375,2.884765625,0.84,2.39,
16:39:03,220.6884765625,26.9072265625,188.08,20.57,
16:39:05,221.162109375,27.0087890625,0.4,0.09,
16:39:06,221.162109375,27.0087890625,0.0,0.0,
